date,AA,IBM,T,VOD,^GSPC
22/5/2015,30.58648432,131.7607786,23.75987778,26.94648428,2129.10498
26/5/2015,30.10378806,130.1098492,23.54496672,26.63079688,2112.26001
27/5/2015,30.05669718,130.7656589,23.77693718,26.51413053,2115.674927
28/5/2015,29.78591248,130.5864935,23.74623089,26.63079715,2117.565063
29/5/2015,29.53867917,130.0145652,23.66095402,26.82981521,2112.774902
1/6/2015,29.24435141,129.6599713,23.48356402,26.64452333,2110.844971
2/6/2015,29.6799545,129.2062595,23.4733219,26.69942437,2108.36499
3/6/2015,29.9036456,130.0870036,23.7189461,26.26364184,2115.765015
4/6/2015,29.57399851,129.0727853,23.96797382,26.05776004,2103.059937
5/6/2015,29.24435141,128.1501167,23.76670492,25.40580236,2093.329956
8/6/2015,29.0324358,126.6974642,23.6097832,25.57737531,2086.060059
9/6/2015,28.83229515,125.5879756,23.6370749,25.4229571,2078.880005
10/6/2015,28.79697328,127.8984623,23.65753868,25.8983924,2094.810059
11/6/2015,28.51442085,129.2443813,23.79740013,25.98699822,2110.630005
12/6/2015,28.46733002,127.7230747,23.74282396,25.78851811,2099.380005
15/6/2015,28.29073239,126.2932863,23.52791219,25.51560082,2081.915039
16/6/2015,28.22009432,127.0825632,23.54155597,25.79560637,2089.75
17/6/2015,28.12591075,127.3265517,23.67118133,25.71762768,2097.825073
18/6/2015,28.18477479,128.0204538,23.83151619,26.17130225,2114.11499
19/6/2015,28.09058664,127.7993284,23.85881189,26.30599189,2115.544922
22/6/2015,27.7727159,127.932793,23.9304477,26.75966238,2121.185059
23/6/2015,27.71385004,128.6953372,24.47967272,26.91560829,2123.959961
24/6/2015,27.71385004,127.9823492,24.43532991,26.61079911,2116.840088
25/6/2015,27.45484359,127.4257023,24.72869665,26.64624534,2108.910034
26/6/2015,27.4548473,126.5983377,24.66729593,26.43712701,2102.149902
29/6/2015,27.01923986,125.1495076,24.55472089,25.99054459,2077.634888
30/6/2015,26.66604499,124.3411858,24.42850384,25.79560569,2065.300049
1/7/2015,26.10093785,125.5193474,24.18629642,25.96573411,2074.890015
2/7/2015,26.21866643,125.7213967,24.41485366,26.05434092,2078.040039
6/7/2015,25.95966022,125.3439834,24.26475967,25.55459416,2068.505005
7/7/2015,25.53582907,124.897843,24.29545942,24.97331955,2063.880005
8/7/2015,25.18264029,124.9130943,24.21795607,24.91307222,2061.159973
9/7/2015,25.35923206,125.5193122,23.97943719,25.16825792,2062.005005
10/7/2015,25.28859466,126.9338859,23.98980967,25.82750247,2067.025024
13/7/2015,25.34746101,128.6457541,24.0727683,26.01535194,2090.349976
14/7/2015,25.32391452,128.7868923,24.12462369,26.15358512,2105.079956
15/7/2015,25.08845209,128.5923993,24.13153641,26.05079645,2108.314941
16/7/2015,24.81766893,129.7286133,24.21104675,26.24928173,2117.484985
17/7/2015,24.61753046,130.6322214,24.24561339,26.18902969,2124.394897
20/7/2015,24.31142751,131.8904046,24.11771305,26.32725077,2128.23999
21/7/2015,24.25256416,125.199056,23.87228208,26.00117751,2121.944946
22/7/2015,23.68745396,123.0639466,23.63376433,25.81687078,2114.255005
23/7/2015,23.65213464,122.9914936,23.57499931,25.59003676,2107.75
24/7/2015,23.02816101,122.518682,23.98290115,26.2669976,2091.550049
27/7/2015,23.05170579,121.5426469,23.74092195,26.00117616,2070.85498
28/7/2015,23.00461506,121.5083535,23.78241065,26.06142937,2082.345093
29/7/2015,23.67568197,122.347163,23.94833369,26.71713245,2102.340088
30/7/2015,23.69922802,122.4462642,24.04857108,26.66396535,2102.724976
31/7/2015,23.54617762,123.0334138,24.09697248,26.83054745,2108.155029
3/8/2015,22.83979135,121.9124961,24.03129146,26.60371448,2096.505005
4/8/2015,23.25185089,120.364517,23.95524372,26.71713023,2095.555054
5/8/2015,23.5009047,120.8715959,23.96907185,27.10346314,2103.964966
6/8/2015,23.14662038,120.6063304,23.69253261,27.00067902,2089.425049
7/8/2015,22.93405068,119.4030422,23.60956809,26.62497847,2075.26001
10/8/2015,23.02852519,120.5563877,23.84462591,26.82700557,2093.165039
11/8/2015,22.6270021,119.5030189,24.03474772,26.6710562,2089.574951
12/8/2015,22.24909752,119.3569531,23.33994437,26.29535736,2070.575073
13/8/2015,22.22547944,119.3338665,23.49203595,26.48320481,2085.594971
14/8/2015,22.09557657,119.4799428,23.44710161,26.50801646,2086.530029
17/8/2015,22.14281207,119.7106051,23.55080693,26.44776264,2091.085083
18/8/2015,21.96567068,119.8567158,23.69598859,26.61434623,2098.804932
19/8/2015,21.71767123,118.8225168,23.7028957,26.22447223,2083.349976
20/8/2015,21.49329113,117.7961052,23.64759355,25.86649161,2056.170044
21/8/2015,20.9146261,116.0584437,23.27426481,25.07610819,2002.484985
24/8/2015,19.49748581,111.779606,22.00563884,23.90648017,1916.080017
25/8/2015,19.80453054,110.614743,22.42736187,24.21483711,1907.559998
26/8/2015,19.26129542,111.1491474,22.42044784,23.98800014,1907.919983
27/8/2015,20.43043543,113.267397,22.92167841,24.53028297,1966.184998
28/8/2015,21.51691045,113.5557186,23.00463779,24.58698693,1984.334961
31/8/2015,22.14281482,113.278927,22.91476167,24.44521836,1976.35498
1/9/2015,21.7176718,110.2687685,22.4515619,23.92419913,1936.579956
2/9/2015,21.72948127,110.8185362,22.63130898,24.16521785,1932.715027
3/9/2015,22.55614464,112.9483314,22.8698259,24.48420574,1959.86499
4/9/2015,22.36719315,110.9953704,22.51378123,24.03762085,1929.484985
8/9/2015,22.99309403,112.6407785,22.81451794,24.85636305,1948.860046
9/9/2015,22.9930964,112.9829327,22.89056479,24.98040892,1963.255005
10/9/2015,22.70966763,112.1294561,22.60365726,24.95205332,1951.23999
11/9/2015,22.7805247,112.706133,22.58637101,24.47711723,1950.119995
14/9/2015,22.35538464,112.5562108,22.56908611,24.2609136,1955.665039
15/9/2015,22.53252478,112.9060303,22.63131284,23.86749256,1968.744995
16/9/2015,23.12299993,113.9594227,22.76612521,24.18648025,1987.595032
17/9/2015,23.51271677,114.1708322,22.6589622,24.01281129,2003.794983
18/9/2015,23.37100052,111.6296905,22.53797667,23.95255519,1971.554993
21/9/2015,23.61899885,112.217869,22.51723872,23.8958464,1967.720032
22/9/2015,22.44986012,111.0376522,22.32366464,23.29331134,1945.304993
23/9/2015,22.17824239,110.4571609,22.25452472,23.4669841,1941.044983
24/9/2015,21.39881568,110.3418137,22.18539145,23.09483067,1923.045044
25/9/2015,21.55233831,111.7949964,22.4204503,23.35711123,1937.195007
28/9/2015,22.24909913,110.6609091,22.1992166,22.32571072,1904.195007
29/9/2015,22.59157553,109.1077492,22.13354035,22.02798602,1885.695007
30/9/2015,22.60338277,111.2452509,22.45156201,22.33988775,1903.835022
1/10/2015,22.48528952,110.4340609,22.40316344,21.98899995,1913.954956
2/10/2015,21.98928952,109.6229067,22.41007807,22.14849141,1922.529968
5/10/2015,23.67804548,113.6826132,22.97352643,22.9211579,1971.75
6/10/2015,25.31956775,114.8090094,23.08068377,22.96369103,1981.804993
7/10/2015,25.79195111,115.1742289,23.263754,22.80064829,1987.875
8/10/2015,25.67385527,116.2199034,23.23920878,22.7722961,2002.015015
9/10/2015,25.000714,117.0310885,23.3233542,23.00621942,2013.869995
12/10/2015,23.9260475,116.650483,23.27427593,22.89280086,2014.605042
13/10/2015,23.71347813,115.3164468,23.26375687,22.65887456,2012.059998
14/10/2015,23.64262123,115.204973,23.31283589,22.43558441,2000.14502
15/10/2015,23.18204675,115.2626542,23.38646895,22.6978641,2010.309998
16/10/2015,22.69785807,115.5086675,23.63190584,22.85736127,2027
19/10/2015,22.35538448,114.6975186,23.53022195,22.83963898,2028.380005
20/10/2015,22.16643278,108.8540299,23.62138619,22.83254734,2032.86499
21/10/2015,21.8948141,108.3965548,23.58632568,22.7652079,2027.594971
22/10/2015,21.8948122,110.2149393,23.7090437,23.50596773,2038.539978
23/10/2015,21.65862286,111.1760535,23.96850408,23.67609682,2068.964966
26/10/2015,21.13900726,110.7993119,23.57581047,23.60521323,2070.834961
27/10/2015,20.73748415,108.0890018,23.41101608,23.32166524,2064.605103
28/10/2015,21.06814743,107.1548239,23.39699295,23.57685773,2076.730103
29/10/2015,21.05633771,107.5815644,23.47412244,23.41736541,2087.574951
30/10/2015,21.1744324,108.1158988,23.58281465,23.32875351,2086.830078
2/11/2015,21.45786207,107.6776433,23.55125828,23.4740701,2093.47998
3/11/2015,22.16643287,108.6810436,23.56528492,23.46698128,2106.994995
4/11/2015,22.24940253,109.1615825,23.56879359,23.65837768,2105.785034
5/11/2015,21.77550554,108.4157913,23.43205509,23.45989603,2099.594971
6/11/2015,21.51486253,107.651595,23.18661721,23.10546739,2092.824951
9/11/2015,20.7329359,105.9209325,23.0428624,22.99558663,2082.400024
10/11/2015,20.08132766,104.7179874,22.99026745,23.89584572,2076.789917
11/11/2015,19.60743208,105.0439245,23.07091038,24.31762332,2080.89502
12/11/2015,18.73072744,103.8836912,22.96221496,23.91711266,2058.975037
13/11/2015,18.81365635,102.6962653,22.84301183,23.67964641,2033.330017
16/11/2015,19.28755519,103.1735493,22.88507858,23.79660729,2036.304993
17/11/2015,19.78514289,104.0466601,23.34440148,24.16521349,2056.294983
18/11/2015,19.70221258,104.8382657,23.35140845,24.11932964,2068.650024
19/11/2015,20.47229101,106.2274716,23.56879441,24.36794362,2082.75
20/11/2015,20.72108723,107.166546,23.60736648,24.48685147,2089.940063
23/11/2015,21.45562482,107.0966968,23.53022678,24.19859895,2088.5
24/11/2015,21.52671026,107.3527986,23.41802723,23.78784417,2082.205078
25/11/2015,21.89397862,107.0268563,23.40049504,24.21661905,2089.650024
27/11/2015,22.22570513,107.1083436,23.58282093,24.41478582,2088.709961
30/11/2015,22.29679062,108.039643,23.5512653,24.29588161,2087.109985
1/12/2015,22.521888,109.0330588,23.68449528,24.14095115,2093.150024
2/12/2015,22.36787559,108.9282742,23.66346113,23.85270047,2090.690063
3/12/2015,21.69257281,108.2336728,23.37594948,23.63290905,2063.674988
4/12/2015,21.77550554,108.2686058,23.61086946,23.55003537,2072.540039
7/12/2015,21.82289552,108.3500914,23.93694437,23.78423872,2078.599976
8/12/2015,20.51968094,107.3295352,23.74761063,23.45635223,2063.085083
9/12/2015,20.48413969,107.1277619,23.73709537,23.44554792,2058.430054
10/12/2015,21.42008352,106.1576242,23.69502018,23.24016643,2056.659973
11/12/2015,21.05281472,104.5200773,23.37945907,22.82220531,2028.035034
14/12/2015,21.00542382,104.834394,23.40750918,22.49071861,2008.090027
15/12/2015,21.82289359,107.1975949,23.6108666,22.77176359,2039.710083
16/12/2015,21.72811462,107.6593738,23.97551421,23.06361367,2059.575012
17/12/2015,21.65703058,107.0268393,24.06667299,23.08883868,2059.015076
18/12/2015,21.96506499,105.2495857,23.70203017,22.68528373,2023.070007
21/12/2015,22.10723066,104.714097,23.79319284,22.63484182,2014.415039
22/12/2015,22.30863457,106.2624091,24.01408543,22.57358874,2031.61499
23/12/2015,23.57630642,107.6516315,24.31561955,23.08163058,2053.464966
24/12/2015,24.06205248,107.4847383,24.30509949,23.14288566,2063.045044
28/12/2015,23.48152877,106.5495349,24.36119931,22.98434784,2050.984985
29/12/2015,24.01466488,107.9775723,24.46638912,23.24016788,2071.050049
30/12/2015,23.55261516,108.5207994,24.41379088,23.19693121,2069.655029
31/12/2015,23.44598603,107.3605783,24.21043411,23.43113712,2053.080017
4/1/2016,22.80622746,104.8537981,23.96499616,22.98794551,2013.940002
5/1/2016,22.4271133,105.4475032,24.12628096,23.18612253,2013.054993
6/1/2016,20.81586718,104.4618717,24.15290252,22.99875832,1995.380005
7/1/2016,19.83253192,103.7827826,24.03911788,22.84382498,1962.074951
8/1/2016,19.64297386,102.8864262,23.95379145,23.60768525,1939.429993
11/1/2016,19.18092512,103.0571749,24.04623324,23.22575468,1918.375
12/1/2016,17.91325465,102.7971627,24.12445798,23.04199582,1930.86499
13/1/2016,17.20241307,102.9795584,24.18846063,22.97713988,1918.369995
14/1/2016,16.84698919,102.8359619,24.28445637,22.85103244,1906.700012
15/1/2016,16.33755278,100.7948527,24.1600115,22.20967483,1887.255005
19/1/2016,16.08875655,100.953934,24.43023156,22.10518387,1883.019958
20/1/2016,15.34237035,93.90314278,24.09956919,21.47463712,1844.235046
21/1/2016,16.55080769,95.33502942,24.41601267,21.73766341,1869.414978
22/1/2016,16.88253182,95.65710601,24.84623904,22.63844206,1893.125
25/1/2016,16.30201055,95.40875863,24.96001791,22.44387553,1891.125
26/1/2016,16.52711082,95.40101454,25.06667967,23.22575338,1892.76001
27/1/2016,16.82329561,94.69088226,25.13779025,22.86544163,1894.844971
28/1/2016,16.59819625,94.62102459,25.24445465,22.43667474,1888.304993
29/1/2016,16.90622736,96.13830262,25.50756956,22.94831543,1917.119995
1/2/2016,17.16686797,96.62335169,25.69956833,23.36627912,1933.75
2/2/2016,16.56265355,95.76189738,25.5964585,23.07442311,1916.275024
3/2/2016,17.1577886,96.13441859,25.84890292,22.60241066,1895.119995
4/2/2016,19.13295618,98.3695557,25.98756769,22.19886363,1913.934998
5/2/2016,19.48991518,98.75371618,26.15823167,21.86737989,1892.859985
8/2/2016,19.19245092,98.64520791,26.13690525,21.0098327,1850.85498
9/2/2016,18.47853416,98.27672856,25.96978773,21.01703631,1851.594971
10/2/2016,18.27625716,96.09323465,25.95556982,21.18278144,1865.959961
11/2/2016,17.44335462,92.7337071,25.69245501,21.09270477,1828.549988
12/2/2016,18.01448745,93.84702847,25.79912361,21.38816243,1849.090027
16/2/2016,18.81169425,95.81881969,25.93423135,21.73405902,1883.60498
17/2/2016,19.98965568,97.93175746,26.06934493,22.41865371,1914.740051
18/2/2016,19.79927828,103.3924534,26.13690122,22.3646115,1922.544983
19/2/2016,18.95447834,103.6825356,26.13334466,21.99708993,1910.475037
22/2/2016,20.19193192,104.5567081,26.10134607,22.02591524,1935.569946
23/2/2016,20.56079095,104.0471117,26.10490077,21.75928142,1930.909973
24/2/2016,20.27522126,103.1650825,26.21868062,21.41698408,1911.539978
25/2/2016,20.78686362,104.0353392,26.50668271,21.93223061,1938.619995
26/2/2016,21.45318564,104.6154991,26.50668167,21.92142387,1954.369995
29/2/2016,21.36989451,103.5923615,26.43201395,21.97547063,1945.040039
1/3/2016,21.56027269,104.5371157,26.47112632,22.39343564,1957.719971
2/3/2016,22.36937728,106.1012411,26.59556862,22.45108631,1977.655029
3/3/2016,22.45266567,107.4223064,26.88001182,22.61682719,1985.529968
4/3/2016,23.15468448,108.3670442,27.00089973,22.76095268,1997.950012
7/3/2016,23.41645522,108.7355292,26.95112647,22.33578152,1997.75
8/3/2016,22.83342405,108.8884455,27.11822803,22.35379828,1987.155029
9/3/2016,22.17899987,110.3113826,27.07556923,22.22769079,1986.264954
10/3/2016,22.42887078,109.5901248,27.16801377,22.10158094,1987.164978
11/3/2016,22.96430657,111.1072044,27.27823694,22.5303517,2008.539978
14/3/2016,22.79772841,111.4208113,27.23912205,22.77176467,2018.309998
15/3/2016,22.16710136,111.6716656,27.24267565,22.54476501,2010.584961
16/3/2016,22.45266724,112.5027544,27.46312725,22.56998715,2021.030029
17/3/2016,23.47594903,114.3765168,27.70134142,22.89786704,2034.200012
18/3/2016,23.82100792,114.8665569,27.66934768,22.90147679,2046.760071
21/3/2016,23.49974552,115.8113088,27.60178953,22.63123735,2048.524963
22/3/2016,23.36885862,116.4737857,27.58401546,22.40784382,2048.585022
23/3/2016,22.66684243,114.9214171,27.3884635,22.54116272,2041.705017
24/3/2016,22.19089833,114.7450398,27.47379496,22.43306683,2029.265015
28/3/2016,22.97620529,115.9876875,27.76535122,22.63484055,2037.315002
29/3/2016,22.75013216,116.5286752,27.92891081,22.70330093,2042.109985
30/3/2016,23.20227843,117.104948,28.01779133,23.24016543,2065.23999
31/3/2016,23.07139382,118.5671221,27.93956484,23.10685226,2062.689941
1/4/2016,22.59544977,118.8611212,27.63734848,22.72131545,2059.525024
4/4/2016,22.77392991,119.731405,27.88623597,22.83301431,2068.295044
5/4/2016,22.38127618,118.0927871,27.86134978,22.26011982,2052.530029
6/4/2016,22.36937618,116.8030756,27.86846375,22.40784514,2055.210022
7/4/2016,22.88101447,116.661956,27.65607929,22.7069023,2048.405029
8/4/2016,22.70253785,116.8619182,27.81446432,23.27259772,2051.159912
11/4/2016,22.94050978,118.0614192,27.72446888,23.3266428,2052.404968
12/4/2016,22.20279456,117.089235,27.7784706,23.37348348,2052.39502
13/4/2016,23.30936713,117.9399197,27.72807136,23.39149803,2074.549927
14/4/2016,23.67822416,118.8336973,27.65248461,23.2617856,2082.984985
15/4/2016,23.9042975,118.8023497,27.71727214,23.60768572,2079.765015
18/4/2016,23.69012196,119.4178112,27.77126546,23.5680512,2084.154907
19/4/2016,24.61821349,113.5101922,27.88285253,24.23463367,2097.86499
20/4/2016,24.99896891,114.1531273,27.95845026,24.30669203,2103.685059
21/4/2016,25.05846208,116.2620948,27.51209962,24.14454969,2096.150024
22/4/2016,24.93947621,117.0147794,27.36450285,23.86351093,2087.76001
25/4/2016,24.33264672,116.0386874,27.38970772,23.90674626,2083.445068
26/4/2016,24.80859212,116.6972418,27.46889202,24.0580774,2091.335083
27/4/2016,26.20072744,117.5047909,27.58768716,23.87791989,2091.099976
28/4/2016,26.74806319,116.3914814,27.8720628,23.81666937,2085.460083
29/4/2016,26.85515106,114.2824645,27.84685556,23.55003656,2063.065063
2/5/2016,26.30781466,114.243276,28.05203792,23.70496952,2074.765015
3/5/2016,24.97517069,112.8202546,27.99084845,23.60408345,2066.034912
4/5/2016,24.60624703,113.0201904,27.9260548,23.11045564,2052.925049
5/5/2016,24.24825113,114.76073,27.95124993,23.22935868,2053
6/5/2016,24.20051901,115.7455019,27.8828561,23.0744251,2048.584961
9/5/2016,23.03106631,116.8418572,28.05564453,23.12126236,2059.22998
10/5/2016,22.67306853,117.8590534,28.20683299,23.34465909,2073.75
11/5/2016,23.06686354,118.670453,28.21042048,23.52121381,2073.875
12/5/2016,22.63726996,117.3524564,28.39040815,23.69776534,2063.559937
13/5/2016,22.33893972,117.661156,28.30402744,23.49599158,2054.960022
16/5/2016,22.32700567,117.7205545,28.14923203,23.51400447,2059.204956
17/5/2016,22.17187458,117.4671914,28.19602943,24.14094752,2053.254944
18/5/2016,21.83774542,116.711251,27.86845999,24.60575294,2047.550049
19/5/2016,21.37235043,115.1320369,27.44370034,24.19499788,2035.059998
20/5/2016,21.8377464,115.9909253,27.7136751,24.34632565,2050.115051
23/5/2016,22.0644755,116.6043647,27.63448286,23.92836515,2051.420044
24/5/2016,22.44633707,117.0080947,27.69927576,24.20940853,2066.159912
25/5/2016,22.86399853,118.971259,27.77846912,24.62017151,2086.829956
26/5/2016,22.97139938,120.146733,27.94405344,24.84716232,2090.690063
27/5/2016,22.50600388,120.7483391,27.92965051,24.86517736,2094.560059
31/5/2016,22.33894061,121.1441292,28.12764412,24.65259762,2096.069946
1/6/2016,21.95707759,120.6414811,27.98004314,24.15175945,2093.035034
2/6/2016,22.17187523,120.9620444,27.8684612,24.25624965,2096.925049
3/6/2016,22.49407178,120.6137784,28.14923279,24.24184009,2094.715088
6/6/2016,23.2577961,121.227274,28.31481058,24.46162904,2107.095093
7/6/2016,23.37712786,121.3459946,28.51640097,24.60214814,2114.699951
8/6/2016,23.80672241,121.5597017,28.6207832,24.56314959,2116.630005
9/6/2016,23.11459747,121.3064089,28.73237199,24.12339061,2112.684937
10/6/2016,22.91173253,120.7918733,28.94475365,23.24387329,2099.765015
13/6/2016,22.58953607,119.837998,29.00954785,22.83020111,2088.290039
14/6/2016,21.93320938,119.6044693,28.94115988,22.52833322,2072.700073
15/6/2016,22.43440418,119.6836498,29.09953539,22.73702801,2077.724976
16/6/2016,22.1480085,118.8524663,29.04913994,22.40534901,2064.995117
17/6/2016,22.74466782,120.0517258,29.22553413,22.88237406,2070.52002
20/6/2016,23.47259264,121.583456,29.36591261,23.91469087,2088.119995
21/6/2016,23.35325976,122.0069699,29.4703004,23.73580541,2088.339966
22/6/2016,23.86638818,121.50035,29.74028074,24.02276707,2092.035034
23/6/2016,24.04538697,121.9357218,29.97425531,24.15692644,2103.060059
24/6/2016,22.78046826,117.4672094,30.06784998,22.55814596,2068.190002
27/6/2016,21.77807817,114.4235659,30.01384089,21.1382448,2011.565002
28/6/2016,22.15994264,114.7599799,30.25142342,22.00658525,2021.380005
29/6/2016,22.11220765,116.7310266,30.46021005,22.56559842,2057.909912
30/6/2016,21.83774728,118.9672614,30.94255186,22.70721567,2084.469971
1/7/2016,22.50600312,120.4673279,31.15852652,22.96436273,2103.304932
5/7/2016,22.26733979,119.8300865,31.39611411,22.56187357,2087.955078
6/7/2016,21.81387977,119.6599069,31.13613093,21.9767679,2087.369995
7/7/2016,22.31507343,120.9462115,30.95049326,22.17801657,2099.234985
8/7/2016,23.05493065,121.7773961,30.71753304,22.37180617,2119.339966
11/7/2016,23.926053,122.9093566,30.87041692,22.61031884,2137.439941
12/7/2016,25.33417195,123.7405194,30.87769139,22.82647243,2147.449951
13/7/2016,25.44157009,124.832945,31.01965709,22.95690914,2151.329956
14/7/2016,25.73989992,126.6456076,31.08880393,22.90473325,2163.434937
15/7/2016,25.85923219,126.0519594,31.22349115,22.79293156,2162.420044
18/7/2016,25.84729961,126.4477628,31.14704811,22.67367459,2163.98999
19/7/2016,25.53703507,126.6654587,31.13248293,22.39043954,2161.819946
20/7/2016,25.03584167,127.1720779,31.05969479,22.43888869,2170.259888
21/7/2016,25.52510375,127.3422511,30.98325096,22.44261289,2167.155029
22/7/2016,25.23870393,127.7024363,31.28172648,23.36312785,2169.175049
25/7/2016,25.00004133,128.4860771,31.18709171,23.31840679,2167.829956
26/7/2016,25.1671071,128.6206283,31.03421283,23.1767886,2166.859985
27/7/2016,25.64443514,128.1377775,31.04513035,23.14697661,2167.025024
28/7/2016,25.32223883,127.6509455,30.95050067,22.92337037,2166.295044
29/7/2016,25.14324021,127.3263695,31.24896713,22.9457297,2170.290039
1/8/2016,25.13130727,127.2433,31.52561104,22.99790405,2172.25
2/8/2016,24.84490963,127.3699412,31.38728625,22.87119369,2158.890015
3/8/2016,24.71388825,126.9148011,31.35452227,23.05753252,2158.175049
4/8/2016,24.78569669,127.3738963,31.37273391,23.07616632,2163.630005
5/8/2016,25.00112084,128.6641822,31.29992823,23.13206918,2175.830078
8/8/2016,25.14473505,129.6836055,31.29265326,22.99790087,2181.64502
9/8/2016,24.95324755,129.5118999,31.25625421,22.934549,2183.13501
10/8/2016,24.8934086,129.5917817,31.43460903,22.91591675,2177.704956
11/8/2016,24.82159996,130.5937985,31.57292232,23.16933642,2183.209961
12/8/2016,24.55830443,129.7355062,31.54016011,23.35194771,2182.849976
15/8/2016,24.90537537,129.6436582,31.4273268,23.33704127,2189.945068
16/8/2016,24.97718365,128.7933118,30.91045419,23.29604629,2182.189941
17/8/2016,24.68995161,128.1466277,30.3644537,23.29977553,2175.790039
18/8/2016,24.90537519,128.7215192,30.19338473,23.48610751,2183.744995
19/8/2016,24.63011341,127.9191055,29.82574334,23.27368172,2180.064941
22/8/2016,24.54633607,127.6276553,29.68015771,23.27368172,2180.554932
23/8/2016,25.0250556,128.3741743,29.77843346,23.48983746,2190.109985
24/8/2016,24.48649659,127.1485963,29.69835225,23.4041229,2178.954956
25/8/2016,24.19926663,126.9330428,29.82210951,23.25877905,2174.369995
26/8/2016,24.21123326,127.0647467,29.80754663,23.2326919,2174.164917
29/8/2016,24.24713686,127.2324198,29.76387461,23.12088626,2176.834961
30/8/2016,24.31894455,127.332262,29.80027097,22.90473853,2176.339966
31/8/2016,24.17532998,126.9170414,29.74203016,22.89728069,2167.570068
1/9/2016,24.22320137,126.8372215,29.72019067,22.55442143,2165.325073
2/9/2016,24.27107277,127.6356389,29.89126708,22.92709471,2179.230103
6/9/2016,24.46255969,127.735473,29.9094686,22.80783508,2180.835083
7/9/2016,24.48649769,128.4500218,29.96770697,22.63640857,2183.470093
8/9/2016,24.30697623,127.7354584,30.00774871,22.46125214,2181.214966
9/9/2016,23.38544258,125.3721221,29.39623439,22.23764177,2148.445068
12/9/2016,23.01443563,125.1006251,29.26519763,22.464975,2141.210083
13/9/2016,22.85884972,125.124586,29.20331865,22.15938283,2135.369995
14/9/2016,22.79901116,123.459906,29.12688211,21.9320474,2130.61499
15/9/2016,22.60752344,123.5717082,29.20695703,21.99540213,2136.835083
16/9/2016,22.51177987,123.3041937,29.23244196,21.62645098,2138.839966
19/9/2016,22.55965148,124.0507213,29.15600233,21.85750991,2144.76001
20/9/2016,22.48784322,124.1624928,29.23243811,21.9059612,2144.984985
21/9/2016,22.89475467,123.5756624,29.33800108,22.1221107,2152.340088
22/9/2016,23.58889916,124.9170045,29.80754861,22.17428772,2175.464966
23/9/2016,23.44528189,124.0547369,29.89126484,21.70471515,2168.859985
26/9/2016,23.38544333,122.9249431,30.03686808,21.60036415,2151.790039
27/9/2016,22.93065852,123.986814,30.12422304,21.6823529,2151.339966
28/9/2016,23.28969951,125.6954511,29.7201957,21.93950074,2162.094971
29/9/2016,23.85219355,128.7294802,29.66922524,21.83142721,2158.934937
30/9/2016,24.10352153,126.9090508,29.71654641,21.77925086,2165.905029
3/10/2016,24.07958468,125.9070909,29.6801548,21.75688863,2159.589966
4/10/2016,24.17532919,125.4918966,29.29067327,21.95068219,2154.734985
5/10/2016,24.6301132,125.5717304,28.90679988,21.68980527,2159.549927
6/10/2016,25.16867194,125.0806955,28.77785123,21.30967559,2156.60498
7/10/2016,25.18462956,124.7773055,28.73732285,21.04507466,2155.355103
10/10/2016,25.26441724,125.8112347,28.51994674,21.11215888,2164.994995
11/10/2016,22.98650839,124.0906559,28.72995161,20.9295469,2145.200073
12/10/2016,21.75779643,122.9768557,28.93994917,20.72829942,2139.065063
13/10/2016,21.19929083,122.3540961,28.92153462,20.66867115,2126.454956
14/10/2016,21.29104498,123.6035943,29.03206333,20.82146916,2141.084961
17/10/2016,21.0955679,123.8471437,28.93627167,20.69103295,2130.02002
18/10/2016,20.86418741,119.2801542,28.9583774,21.05253073,2139.934937
19/10/2016,21.46258557,121.0726072,29.0615334,20.76556932,2143.294922
20/10/2016,21.46258527,121.3281079,28.58257695,20.71711854,2140.309937
21/10/2016,21.29902365,120.0466599,27.86414544,20.64258419,2136.359985
24/10/2016,21.46657477,120.5297082,27.1272991,20.64258453,2150.849976
25/10/2016,21.83758265,120.1584568,27.11992422,20.81028918,2146.684937
26/10/2016,21.92135932,121.0406834,26.90992396,20.828924,2138.660034
27/10/2016,22.36018456,122.1904049,27.02413126,20.84383134,2139.824951
28/10/2016,22.57959848,122.4059919,26.98728349,20.89227884,2130.040039
31/10/2016,22.92666884,122.593599,27.02044832,20.73202637,2129.390015
1/11/2016,22.57631068,122.0187375,27.11255764,20.54941634,2114.650024
2/11/2016,22.95049953,121.7672419,26.8951903,20.46742667,2102.880005
3/11/2016,23.64450073,121.97484,27.03518529,20.48978614,2093.89502
4/11/2016,24.52999973,121.9628521,27.01308206,20.30344884,2091.430054
7/11/2016,25.64999962,123.735336,27.08308283,20.22145827,2116.295044
8/11/2016,25.44499969,124.4711428,27.22677172,20.2661814,2135.215088
9/11/2016,27.56999969,123.4922867,27.24887722,20.25872877,2147.725098
10/11/2016,29,128.4028304,27.21571707,19.81151615,2166.734985
11/11/2016,28.80999947,129.1762647,26.8472808,19.57300211,2159.204956
14/11/2016,29.27500057,128.6807289,26.79570888,19.31958116,2163.720093
15/11/2016,29.52999973,127.5769883,26.86202577,19.03262236,2173.609985
16/11/2016,30.67500019,127.9314787,27.29308586,19.1667834,2175.709961
17/11/2016,31.39500046,128.4148833,27.61729727,19.38666568,2182.35498
18/11/2016,30.96500015,128.8781468,27.59887588,19.15560249,2185.134888
