date,A,AA,AAP,AMZN,FB,GOOG,HRB,IBM,MSFT,NFLX,T,TSLA,VOD,YAHOY,^DJI,^GSPC
2016-05-16,40.82630588,22.32700567,143.3298901,706.7650146,118.4799995,712.0650024,15.62034236,117.7205545,46.89282345,88.07500076,28.14923203,42.10700035,23.51400447,9.075000286,17643.78027,2059.204956
2016-05-17,42.44847839,22.17187458,141.4679532,704.1899719,118.1049995,712.8150024,15.85576852,117.4671914,46.93576533,89.52000046,28.19602943,41.38400078,24.14094752,9.070000172,17585.69043,2053.254944
2016-05-18,42.33397268,21.83774542,140.0690711,695.6499939,117.5,706.1149902,16.06371935,116.711251,46.6369241,89.98500061,27.86845999,42.30599976,24.60575294,9.105000019,17527.21582,2047.550049
2016-05-19,42.36737315,21.37235043,135.1120571,694.480011,116.6849976,701.3999939,15.86753961,115.1320369,46.17717296,89.78499985,27.44370034,42.4090004,24.19499788,8.974999905,17422.61523,2035.059998
2016-05-20,42.89696286,21.8377464,141.3217005,703.6199951,117.4699974,707.5500183,16.0048662,115.9909253,46.71968976,91.63000107,27.7136751,43.69000053,24.34632565,9.09499979,17504.53516,2050.115051
2016-05-23,42.69657457,22.0644755,142.6182679,701.2099915,116.7700005,707.82901,15.9499361,116.6043647,46.27832998,94.06999969,27.63448286,43.84600067,23.92836515,9.224999905,17515.375,2051.420044
2016-05-24,42.9351292,22.44633707,143.7149329,702.75,116.9250031,713.914978,15.8714581,117.0080947,46.94496604,97.44499969,27.69927576,43.3920002,24.20940853,9.200000286,17633.88965,2066.159912
2016-05-25,43.28819859,22.86399853,147.7507674,708.1900024,118.0249977,723.6075134,16.07157194,118.971259,47.94261317,99.30500031,27.77846912,43.78699875,24.62017151,9.184999943,17813.40039,2086.829956
2016-05-26,43.32159646,22.97139938,151.2406789,711.144989,118.8400002,724.3050232,16.1500438,120.146733,47.51046436,102.6899986,27.94405344,44.43099976,24.84716232,9.049999714,17846.24023,2090.690063
2016-05-27,43.52197536,22.50600388,152.8832686,713.8499756,119.4300003,728.9679871,16.37762073,120.7483391,47.85526603,102.4700012,27.92965051,44.66800117,24.86517736,8.925000191,17848.97559,2094.560059
2016-05-31,43.69374493,22.33894061,151.440546,717.7749939,119.1100006,735.4949951,16.55419216,121.1441292,48.31041882,102.7899971,28.12764412,44.625,24.65259762,8.904999733,17811.63477,2096.069946
2016-06-01,43.67942306,21.95707759,149.0619001,722.3249817,118.4500008,733.9349976,16.8406147,120.6414811,48.45293794,101.0400009,27.98004314,43.92899895,24.15175945,9.010000229,17736.98438,2093.035034
2016-06-02,43.87980243,22.17187523,148.0480999,721.8900146,118.8300018,728.5950012,17.00149249,120.9620444,48.08055329,101.4599991,27.8684612,43.70199966,24.25624965,9.399999619,17771.05566,2096.925049
2016-06-03,43.43610272,22.49407178,147.3949567,722.7149963,118.420002,725.0249939,16.91909147,120.6137784,47.82308335,99.76499939,28.14923279,43.99500084,24.24184009,9.470000267,17761.4248,2094.715088
2016-06-06,43.76530649,23.2577961,145.8498124,727.9599915,118.8950005,719.7599792,17.06034788,121.227274,47.92423277,100.3950005,28.31481058,43.63500023,24.46162904,9.730000019,17886.24512,2107.095093
2016-06-07,43.68419824,23.37712786,146.9611747,725.2749939,118.4850006,719.2649841,16.97794955,121.3459946,48.1954765,100.6999969,28.51640097,45.59600067,24.60214814,9.684999943,17969.72559,2114.699951
2016-06-08,43.84163749,23.80672241,148.9887887,725.5099792,117.9349976,724.5750122,16.66012607,121.5597017,47.95640633,98.93999863,28.6207832,47.34599876,24.56314959,9.704999924,17973.95508,2116.630005
2016-06-09,43.92274685,23.11459747,151.7573307,725.6049805,118.1949997,725.9379883,16.67582187,121.3064089,47.57940888,97.54500198,28.73237199,46.23900032,24.12339061,9.635000229,17960.55078,2112.684937
2016-06-10,43.40269624,22.91173253,150.2901971,719.5950012,117.1850014,721.1600037,17.86078825,120.7918733,47.39551079,94.31499863,28.94475365,44.63899994,23.24387329,9.425000191,17875.58008,2099.765015
2016-06-13,43.14505651,22.58953607,149.9100482,716.5749817,114.3950005,720.9750061,18.80640215,119.837998,45.87374213,95.40999985,29.00954785,44.34300041,22.83020111,9.340000153,17812.31445,2088.290039
2016-06-14,42.70612003,21.93320938,148.5111091,716.5400085,114.2649994,717.7949829,18.72792996,119.6044693,45.82317941,94.53499985,28.94115988,43.47299957,22.52833322,9.09499979,17664.85449,2072.700073
2016-06-15,43.07349886,22.43440418,150.1152498,717.9549866,114.7550011,720.144989,18.72008001,119.6836498,45.88753438,94.47999954,29.09953539,43.70300102,22.73702801,9.159999847,17695.98535,2077.724976
2016-06-16,42.94944694,22.1480085,149.1887768,711.6499939,113.7200012,709.9550171,18.45205211,118.8524663,45.96568595,94.40499878,29.04913994,43.15400124,22.40534901,9.085000038,17613.09961,2064.995117
2016-06-17,43.07826129,22.74466782,149.8958495,708.6900024,113.4949989,698.6360168,18.45205326,120.0517258,46.08982292,94.9849968,29.22553413,43.44900131,22.88237406,8.965000153,17668.10938,2070.52002
2016-06-20,43.85594627,23.47259264,152.4314119,716.0599976,113.7350006,697.9449768,18.32927781,121.583456,46.37027299,94.76499939,29.36591261,44.19799995,23.91469087,9.059999943,17841.61426,2088.119995
2016-06-21,43.93706362,23.35325976,151.2562649,715.5599976,114.5900002,697.3900146,17.92530556,122.0069699,46.70588771,92.32499695,29.4703004,44.13800049,23.73580541,9.105000019,17838.82031,2088.339966
2016-06-22,44.09451029,23.86638818,150.3493139,712.2850037,114.1749992,696.9709778,17.99659501,121.50035,47.08289094,90.875,29.74028074,40.17000008,24.02276707,9.075000286,17845.25977,2092.035034
2016-06-23,44.4046293,24.04538697,150.5833821,717.3099976,114.3149986,694.4750061,18.08372879,121.9357218,47.45067956,89.91500092,29.97425531,38.9679985,24.15692644,9.034999847,17927.58984,2103.060059
2016-06-24,42.45801789,22.78046826,149.6422798,702.3650208,112.3400002,681.4250183,17.64014358,117.4672094,46.18638152,88.84999847,30.06784998,38.4849987,22.55814596,8.75,17651.48535,2068.190002
2016-06-27,40.88355611,21.77807817,150.1347488,689.4700012,109.9000015,667.7919922,17.29558507,114.4235659,44.68300233,86.40499878,30.01384089,38.66800117,21.1382448,8.724999905,17209.14551,2011.565002
2016-06-28,40.68316638,22.15994264,151.8609069,703.0849915,111.6500015,676.6650085,17.54509846,114.7599799,45.11976673,87.64500046,30.25142342,40.34600067,22.00658525,8.795000076,17300.11523,2021.380005
2016-06-29,41.58967271,22.11220765,155.9421793,716.519989,113.6450005,684.4194946,17.9807537,116.7310266,46.21396786,90.33499908,30.46021005,41.47799873,22.56559842,8.930000305,17580.26465,2057.909912
2016-06-30,42.09152706,21.83774728,156.6199398,715.9549866,114.4249992,687.9850159,18.0362022,118.9672614,46.80244566,90.81000137,30.94255186,42.25200081,22.70721567,8.790000439,17821.20508,2084.469971
2016-07-01,42.62730164,22.50600312,159.1945163,722.269989,114.4699974,696.3900146,18.32927854,120.4673279,47.25759027,95.90000153,31.15852652,42.42399979,22.96436273,8.774999619,17959.64551,2103.304932
2016-07-05,42.08674417,22.26733979,157.9657352,724.5849915,113.5849991,692.9100037,18.29363346,119.8300865,46.90359099,97.2899971,31.39611411,42.25399971,22.56187357,8.944999695,17844.86426,2087.955078
2016-07-06,42.05325911,21.81387977,157.1757776,730.1750183,114.8800011,695.3850098,18.31343799,119.6599069,46.86221245,94.77500153,31.13613093,42.42300034,21.9767679,8.704999924,17820.17969,2087.369995
2016-07-07,42.53640287,22.31507343,157.3318508,735.5899963,116.1650009,693.2075195,18.57087001,120.9462115,47.20702417,94.27999878,30.95049326,43.11300087,22.17801657,8.885000229,17900.7998,2099.234985
2016-07-08,43.24917792,23.05493065,159.4188509,742.0499878,116.6749992,701.0725098,18.72928829,121.7773961,47.77251081,96.35500336,30.71753304,43.43100166,22.37180617,9.074999809,18068.99512,2119.339966
2016-07-11,43.58881312,23.926053,160.862138,751.4500122,118.0999985,711.875,18.69364472,122.9093566,48.41156686,95.5850029,30.87041692,44.62899971,22.61031884,9.070000172,18222.71484,2137.439941
2016-07-12,44.15328369,25.33417195,159.6772849,748.835022,118.1450005,719.4249878,18.78077852,123.7405194,48.82073905,95.40499878,30.87769139,45.0720005,22.82647243,9.03000021,18315.53418,2147.449951
2016-07-13,44.55990444,25.44157009,158.6045326,749.0599976,117.5400009,720.4249878,18.76889705,124.832945,49.21152849,95.76000214,31.01965709,44.58799934,22.95690914,9,18352.95996,2151.329956
2016-07-14,44.80863584,25.73989992,159.8869609,744.0299988,117.1699982,720.1200256,18.85998917,126.6456076,49.45519202,97.53499985,31.08880393,44.59899902,22.90473325,8.880000114,18475.93555,2163.434937
2016-07-15,44.73211454,25.85923219,160.9987173,740.2999878,117.4300003,722.3974915,19.16098937,126.0519594,49.28968363,98.05500031,31.22349115,44.23900032,22.79293156,8.605000019,18514.52441,2162.420044
2016-07-18,44.59337215,25.84729961,160.3599113,735.1599731,118.25,728.6600037,19.07781583,126.4477628,49.60230841,98.5399971,31.14704811,44.53899956,22.67367459,8.610000134,18522.98535,2163.98999
2016-07-19,44.72254873,25.53703507,158.6825449,737.8200073,119.7550011,732.9949951,18.84810619,126.6654587,49.11498055,85.625,31.13248293,45.38500023,22.39043954,8.474999905,18528.81934,2161.819946
2016-07-20,44.96650848,25.03584167,159.9503419,743.4750061,121.3799973,739.6149902,19.00653171,127.1720779,51.66198401,87.15499878,31.05969479,45.47999954,22.43888869,8.509999752,18588.83008,2170.259888
2016-07-21,44.77995235,25.52510375,159.6187897,746.0749817,121.1749992,738.760498,18.95900289,127.3422511,51.48728521,86.79499817,30.98325096,44.69499969,22.44261289,8.494999886,18530.05469,2167.155029
2016-07-22,44.58859436,25.23870393,161.1205549,747.4050293,120.1599998,739.8999939,18.86394748,127.7024363,51.68037851,85.80500031,31.28172648,44.33800125,23.36312785,8.599999905,18531.44531,2169.175049
2016-07-25,44.22025357,25.00004133,161.9593024,741.9249878,119.8149986,740.0549927,18.8718687,128.4860771,51.95163615,86.44000244,31.18709171,45.27599907,23.31840679,8.529999733,18504.1543,2167.829956
2016-07-26,44.3637649,25.1671071,162.7589791,737.9400024,121.4099998,737.980011,19.00653131,128.6206283,52.31942761,92,31.03421283,45.53000069,23.1767886,8.865000248,18454.8457,2166.859985
2016-07-27,45.05739555,25.64443514,161.9495358,737.3999939,123.2550011,740.730011,19.08970185,128.1377775,51.91024831,91.07999802,31.04513035,46.02799988,23.14697661,8.605000019,18486.66504,2167.025024
2016-07-28,45.33485112,25.32223883,164.460709,746.5299988,125.9799995,743.9750061,19.0065237,127.6509455,51.53325083,91.44499969,30.95050067,45.73600006,22.92337037,8.71999979,18426.04004,2166.295044
2016-07-29,45.70319456,25.14324021,165.1969716,760.5,124.7749977,772.6600037,18.89958916,127.3263695,51.8642784,91.16999817,31.24896713,46.55200005,22.9457297,8.764999866,18418.83496,2170.290039
2016-08-01,45.79409485,25.13130727,164.6362039,763.7799988,123.7200012,770.7600098,18.83226602,127.2433,51.90105047,92.58499908,31.52561104,46.60099983,22.99790405,8.659999847,18411.38965,2172.25
2016-08-02,45.31093775,24.84490963,162.7784598,761.0150146,123.4350014,771.8450012,18.66988259,127.3699412,52.04817172,93.13000107,31.38728625,45.1269989,22.87119369,8.664999962,18325.71973,2158.890015
2016-08-03,45.00477252,24.71388825,162.6906669,755.5700073,123.1149979,770.0150146,18.51145936,126.9148011,52.22748198,93.61000061,31.35452227,45.39099884,23.05753252,8.46999979,18319.11523,2158.175049
2016-08-04,45.00000162,24.78569669,165.1482412,757.6749878,123.6500015,771.4324951,18.81246147,127.3738963,52.49873324,92.77500153,31.37273391,45.29100037,23.07616632,8.504999638,18361.51953,2163.630005
2016-08-05,45.27267125,25.00112084,166.8353714,765.7799988,125.2299995,777.6900024,18.95900289,128.6641822,53.17456014,95.64999771,31.29992823,45.94000053,23.13206918,8.535000324,18473.16504,2175.830078
2016-08-08,45.35399702,25.14473505,165.8162575,764.0100098,125,780.3605042,18.8837513,129.6836055,53.27110457,94.96500015,31.29265326,45.56899834,22.99790087,8.385000229,18535.66992,2181.64502
2016-08-09,45.32050265,24.95324755,163.7634296,769.75,125.3099976,784.7550049,18.79662132,129.5118999,53.56993988,94.64500046,31.25625421,45.81900024,22.934549,8.494999886,18546.53516,2183.13501
2016-08-10,45.34441868,24.8934086,162.39814,769.144989,125.0100021,784.7950134,18.8956335,129.5917817,53.39524024,93.84999847,31.43460903,45.4489994,22.91591675,8.625,18515.26465,2177.704956
2016-08-11,45.76060509,24.82159996,164.363195,771.4349976,125.0649986,786.3599854,19.10158026,130.5937985,53.55154678,95.35000229,31.57292232,45.09799957,23.16933642,8.735000134,18578.70996,2183.209961
2016-08-12,45.87541173,24.55830443,160.9060175,770.7850037,124.5900002,781.897522,19.41445694,129.7355062,53.24351352,95.95500183,31.54016011,45.06900024,23.35194771,8.755000114,18570.95996,2182.849976
2016-08-15,46.27723666,24.90537537,163.5684103,769.875,124.3099976,783.7999878,19.295644,129.6436582,53.54236084,96.07500076,31.4273268,45.44300079,23.33704127,8.675000191,18641.26953,2189.945068
2016-08-16,46.2389694,24.97718365,158.8337004,766.2749939,123.3499985,777.2119751,19.23623789,128.7933118,53.1497611,95.00500107,30.91045419,45.05999947,23.29604629,8.710000038,18582.75488,2182.189941
2016-08-17,46.26288653,24.68995161,154.7426211,762.2099915,123.6149979,777.1700134,19.3510948,128.1466277,53.15902181,95.88999939,30.3644537,44.76300049,23.29977553,8.589999676,18525.51465,2175.790039
2016-08-18,44.69383896,24.90537519,153.8016165,762.8849792,123.9500008,779.9299927,19.19663107,128.7215192,53.18677161,96.19499969,30.19338473,44.79500008,23.48610751,8.464999676,18567.05469,2183.744995
2016-08-19,45.13872677,24.63011341,154.4208623,759.6900024,123.7200012,775.1149902,19.01444492,127.9191055,53.16826671,96.14500046,29.82574334,44.77000046,23.27368172,8.305000305,18538.20508,2180.064941
2016-08-22,45.55490325,24.54633607,155.5472436,755.9749756,123.9700012,772.2949829,19.10554349,127.6276553,53.20527504,95.5399971,29.68015771,44.77899933,23.27368172,8.360000134,18518.88965,2180.554932
2016-08-23,45.81321438,25.0250556,154.8987261,762.8500061,124.6699982,774.1124878,19.29960953,128.3741743,53.67714652,96.03499985,29.77843346,45.12900162,23.48983746,8.325000286,18588.55957,2190.109985
2016-08-24,45.18177038,24.48649659,157.4489091,759.3849792,123.8899994,770.7850037,19.49762744,127.1485963,53.55224248,95.63500214,29.69835225,44.93700027,23.4041229,8.129999638,18493.70996,2178.954956
2016-08-25,44.98085689,24.19926663,155.9665455,757.6499939,123.7350006,767.5375061,19.44614716,126.9330428,53.69565611,97.14500046,29.82210951,44.45699883,23.25877905,8.235000134,18464.57031,2174.369995
2016-08-26,45.37790446,24.21123326,154.4842436,764.8999939,124.5500031,770.9649963,19.37089252,127.0647467,53.84369603,97.25999832,29.80754663,44.16799927,23.2326919,8.175000191,18453.71484,2174.164917
2016-08-29,45.54055527,24.24713686,153.6455671,771.789978,125.5400009,770.8024902,19.34317319,127.2324198,53.98709791,97.50999832,29.76387461,43.54000092,23.12088626,8.099999905,18471.50488,2176.834961
2016-08-30,45.39225849,24.31894455,153.1384442,768.7000122,125.875,770.6530151,19.22039472,127.332262,53.57074542,97.99499893,29.80027097,42.66300011,22.90473853,8.099999905,18461.4043,2176.339966
2016-08-31,44.96651519,24.17532998,152.9872315,766.8200073,125.6599998,767.2350159,17.32726959,126.9170414,53.24691743,97.31999969,29.74203016,42.125,22.89728069,8.095000267,18386.62012,2167.570068
2016-09-01,44.98086914,24.22320137,154.7524232,769.394989,126.1149979,767.6600037,17.18865168,126.8372215,53.12201182,97.45000076,29.72019067,41.15999985,22.55442143,8.105000019,18362.76563,2165.325073
2016-09-02,45.10046064,24.27107277,154.9133111,773.8500061,126.4300003,771.164978,17.08567656,127.6356389,53.48284294,97.59500122,29.89126708,39.94000053,22.92709471,8.135000229,18491.92969,2179.230103
2016-09-06,44.8851851,24.46255969,155.8349049,779.8499756,128.2050018,776.5,16.931217,127.735473,53.20527884,98.98500061,29.9094686,40.22500038,22.80783508,8.099999905,18500.92969,2180.835083
2016-09-07,44.98086353,24.48649769,157.1563434,787.5599976,130.9649963,779.4649963,17.10944058,128.4500218,53.31630336,99.30500031,29.96770697,40.72099876,22.63640857,8.245000362,18505.83008,2183.470093
2016-09-08,45.01433852,24.30697623,155.2302952,783.9700012,130.4449997,776.9649963,17.44212074,127.7354584,53.18677883,99.43500137,30.00774871,39.625,22.46125214,8.074999809,18476.46484,2181.214966
2016-09-09,43.72276013,23.38544258,151.5000503,770.5549927,128.5249977,766.4524841,17.36687299,125.3721221,52.61313996,97.94499969,29.39623439,39.36200142,22.23764177,7.974999905,18244.80957,2148.445068
2016-09-12,43.18698885,23.01443563,148.8670022,764.3299866,127.2549973,762.144989,17.52677626,125.1006251,52.19215967,97.5,29.26519763,39.54699898,22.464975,8.050000191,18176.76465,2141.210083
2016-09-13,43.06739316,22.85884972,148.559778,764.4700012,127.5050049,761.0099792,17.69080595,125.124586,52.136641,96.66500092,29.20331865,39.19400024,22.15938283,7.974999905,18145.52539,2135.369995
2016-09-14,42.90952851,22.79901116,147.5650732,763.1749878,127.8450012,763.394989,17.70280536,123.459906,52.11813893,97.65499878,29.12688211,39.27799988,21.9320474,7.914999962,18077.8457,2130.61499
2016-09-15,43.28745317,22.60752344,146.068134,764.2250061,128.3850021,766.8800049,17.75881507,123.5717082,52.42808507,97.25,29.20695703,39.8920002,21.99540213,7.934999943,18132.7998,2136.835083
2016-09-16,43.11523246,22.51177987,144.6832728,776.0599976,128.6899948,767.2049866,17.85082922,123.3041937,52.91383186,98.26499939,29.23244196,40.46999931,21.62645098,7.964999914,18143.71094,2138.839966
2016-09-19,43.21568795,22.55965148,144.53213,776.4700012,129.0999985,769.2204895,17.87883073,124.0507213,53.01560098,99.08499908,29.15600233,41.44300079,21.85750991,8,18173.96582,2144.76001
2016-09-20,43.57923958,22.48784322,143.6203033,778.6849976,128.5999985,770.9300232,17.96684672,124.1624928,52.78430116,98.41000366,29.23243811,41.16600037,21.9059612,7.994999886,18178.00586,2144.984985
2016-09-21,43.84713097,22.89475467,142.3037718,784.8500061,129.1999969,772.7304993,18.17488267,123.5756624,53.16827091,95.18000031,29.33800108,40.8560009,22.1221107,8.045000076,18214.5,2152.340088
2016-09-22,44.48336521,23.58889916,144.7525757,800.0800171,130.1449966,784.144989,18.38691384,124.9170045,53.49210544,95.05500031,29.80754861,41.02799988,22.17428772,8.149999619,18396.82031,2175.464966
2016-09-23,44.57424867,23.44528189,145.3916174,804.9349976,127.9500046,786.5400085,18.42691806,124.0547369,53.3348153,96.20000076,29.89126484,41.58499908,21.70471515,8.039999962,18319.2998,2168.859985
2016-09-26,44.45465428,23.38544333,145.3867441,801.5400085,127.4800034,777.9049988,18.31490348,122.9249431,52.7241705,94.70999908,30.03686808,41.75,21.60036415,8.109999657,18150.54004,2151.790039
2016-09-27,44.45943508,22.93065852,147.9477214,808.875,128.2199974,780.1489868,18.25089644,123.986814,53.08037559,96.31999969,30.12422304,41.45899963,21.6823529,8.110000134,18145.12988,2151.339966
2016-09-28,44.86127145,23.28969951,146.3574706,823.585022,128.9349976,778.3899841,18.23489066,125.6954511,53.53837056,96.80499649,29.7201957,41.35099983,21.93950074,8.050000191,18264.59961,2162.094971
2016-09-29,44.6842791,23.85219355,143.9086481,831.0650024,128.4199982,780.0159912,18.25089233,128.7294802,53.3764489,97.45499802,29.66922524,40.79100037,21.83142721,7.980000257,18228.93555,2158.934937
2016-09-30,44.89597621,24.10352153,144.2793935,836.1750183,128.0199966,777.5150146,18.33890517,126.9090508,53.25153733,98.15999985,29.71654641,40.45299911,21.77925086,7.910000086,18275.70996,2165.905029
2016-10-03,45.10218493,24.07958468,144.3038273,835.5549927,128.4449997,772.7825012,18.42292375,125.9070909,53.02023717,100.6949997,29.6801548,42.3920002,21.75688863,7.86500001,18241.77539,2159.589966
2016-10-04,45.06382414,24.17532919,143.5135606,836.3150024,128.4150009,775.8000183,18.19888479,125.4918966,53.00172042,103.1500015,29.29067327,42.2140007,21.95068219,7.830000162,18215.01465,2154.734985
2016-10-05,45.19331387,24.6301132,144.8306572,840.894989,128.3150024,778.8600159,18.22689047,125.5717304,53.30242744,105.2000008,28.90679988,42.12700081,21.68980527,7.975000143,18260.66016,2159.549927
2016-10-06,45.22687802,25.16867194,144.6403433,843.9049988,128.5699997,778.0099792,18.30290602,125.0806955,53.2654273,104.6749992,28.77785123,40.44199944,21.30967559,7.789999962,18225.54492,2156.60498
2016-10-07,45.3084054,25.18462956,144.8306229,841.7000122,128.7900009,775.2049866,18.16287865,124.7773055,53.38570247,105.0250015,28.73732285,39.71199989,21.04507466,7.829999924,18234.54004,2155.355103
2016-10-10,45.89345346,25.26441724,145.1867467,842.7350159,129.9499969,782.625,18.25889079,125.8112347,53.78354438,103.6450005,28.51994674,40.37999916,21.11215888,7.855000019,18341.45508,2164.994995
2016-10-11,44.41163422,22.98650839,143.8647768,834.8199768,129.4349976,786.4300232,18.27490069,124.0906559,53.15901662,101.3800011,28.72995161,40.05099869,20.9295469,7.779999971,18187.14551,2145.200073
2016-10-12,43.75463178,21.75779643,144.2159988,833.8849792,129.0600052,785.0950012,18.3309062,122.9768557,52.58537569,100.8450012,28.93994917,40.43000031,20.72829942,7.779999971,18138.02539,2139.065063
2016-10-13,43.19835194,21.19929083,142.7867214,826.5050049,127.5,777.1099854,18.28289634,122.3540961,52.56224657,99.06499863,28.92153462,39.79500008,20.66867115,7.654999971,18048.82422,2126.454956
2016-10-14,43.49567959,21.29104498,143.8355135,829.3500061,128.2649994,779.9750061,18.53093678,123.6035943,53.13589077,101.2249985,29.03206333,39.77299881,20.82146916,7.699999809,18199.74512,2141.084961
2016-10-17,43.3853909,21.0955679,141.3964245,816.8399963,127.8950005,781.6749878,18.52293853,123.8471437,52.89069973,99.55500031,28.93627167,39.03900146,20.69103295,7.694999933,18112.64941,2130.02002
2016-10-18,43.68750918,20.86418741,139.2549661,819.1400146,128.6999969,793.5874939,18.52693466,119.2801542,53.36719122,118.1599998,28.9583774,39.27300072,21.05253073,7.75,18177.625,2139.934937
2016-10-19,43.87452765,21.46258557,138.0598439,817.9199829,129.5350037,801.3150024,18.55894432,121.0726072,53.31168513,120.2249985,29.0615334,40.47200012,20.76556932,7.800000191,18210.72461,2143.294922
2016-10-20,44.05675372,21.46258527,138.3427979,809.4049988,130.0800018,800,18.56694478,121.3281079,52.82130864,122.4049988,28.58257695,40.00499916,20.71711854,7.78000021,18189.06055,2140.309937
2016-10-21,43.6203716,21.29902365,137.5427087,814.2099915,130.9150009,796.75,18.69896559,120.0466599,55.48595695,125.079998,27.86414544,39.89799881,20.64258419,7.744999886,18109.26465,2136.359985
2016-10-24,43.92248542,21.46657477,138.625689,830.2550049,132.7799988,810,18.87499132,120.5297082,55.94395238,127.7199974,27.1272991,40.42000008,20.64258453,7.775000095,18233.10938,2150.849976
2016-10-25,42.56534239,21.83758265,138.7086026,838.1549988,132.8600006,810.9100037,18.62295051,120.1584568,56.51760473,126.9049988,27.11992422,40.5890007,20.81028918,7.900000095,18196.69434,2146.684937
2016-10-26,41.75008566,21.92135932,140.1720183,826.7200012,131.5999985,801.6499939,18.40291395,121.0406834,56.28629813,127.2350006,26.90992396,40.32900047,20.828924,7.914999962,18149.16992,2138.660034
2016-10-27,41.98028252,22.36018456,138.3037339,823.5749817,130.5350037,797.4949951,18.22288867,122.1904049,55.93933163,127.0549965,27.02413126,41.53500175,20.84383134,7.775000095,18201.19922,2139.824951
2016-10-28,41.71172492,22.57959848,136.3915576,782.0499878,131.4499969,804.5400085,18.21088637,122.4059919,55.55999111,127.4699974,26.98728349,40.51499939,20.89227884,7.765000105,18176.01563,2130.040039
2016-10-31,41.66377617,22.92666884,136.4159537,786.9049988,131.5,790.4299927,18.2668966,122.593599,55.67101591,125.6500015,27.02044832,39.82999992,20.73202637,7.629999876,18162.12988,2129.390015
2016-11-01,41.84120931,22.57631068,136.3232249,788.7750244,130.2949982,782.5149841,18.16288126,122.0187375,55.17602011,123.8150024,27.11255764,38.66100121,20.54941634,7.7900002,18058.9248,2114.650024
2016-11-02,41.70693678,22.95049953,135.181792,774.1499939,128.2549973,772.5500183,17.93884594,121.7672419,55.15750255,122.9500008,26.8951903,38.02099991,20.46742667,8.03000021,17988.02051,2102.880005
2016-11-03,41.80763747,23.64450073,135.8646989,770.5,121.3899994,764.4900208,17.85483217,121.97484,54.9354509,122.7799988,27.03518529,37.85099983,20.48978614,8.055000305,17955.51563,2093.89502
2016-11-04,42.49340552,24.52999973,134.5183436,759.6149902,120.5900002,760.4604797,17.66679834,121.9628521,54.49597677,122.5250015,27.01308206,37.94200134,20.30344884,8.105000019,17935.16016,2091.430054
2016-11-07,43.50046615,25.64999962,133.6841641,779.3349915,122.2799988,778.8699951,17.738814,123.735336,55.65251043,124.5600014,27.08308283,38.43400002,20.22145827,7.999999762,18128.9707,2116.295044
2016-11-08,43.77382133,25.44499969,134.196407,785.4199829,123.0750008,787.911499,17.66680033,124.4711428,55.94395838,124.5149994,27.22677172,38.875,20.2661814,7.840000153,18300.625,2135.215088
2016-11-09,43.43813782,27.56999969,133.9622267,768.7950134,122.1599998,781.4484863,17.0547039,123.4922867,55.41658088,122.2550011,27.24887722,37.59500122,20.25872877,7.63499999,18451.30566,2147.725098
2016-11-10,44.94394369,29,140.1476566,748.2650146,119.7249985,771.6749878,17.45476842,128.4028304,54.64400358,118.3349991,27.21571707,37.20299911,19.81151615,7.63499999,18738.40039,2166.734985
2016-11-11,44.63702508,28.80999947,141.8842987,736.0800171,119.4249992,755.5800171,17.93883967,129.1762647,54.1860139,114.8699989,26.8472808,37.18799973,19.57300211,7.474999905,18796.37012,2159.204956
2016-11-14,44.07594012,29.27500057,141.074496,728.0499878,116.3400002,742.6949768,18.59094983,128.6807289,53.82981462,113.2900009,26.79570888,36.64400101,19.31958116,7.265000105,18874.90039,2163.720093
2016-11-15,43.61556472,29.52999973,160.211239,736.3850098,117.1599998,755.6929932,18.96300451,127.5769883,54.86877741,114.75,26.86202577,36.84799957,19.03262236,7.25,18865.66016,2173.609985
2016-11-16,45.05423363,30.67500019,158.3868655,742.7399902,116.0449982,758.4349976,18.20288383,127.9314787,55.17617178,113.9650002,27.29308586,36.59399986,19.1667834,7.36500001,18867.87012,2175.709961
2016-11-17,43.98003421,31.39500046,160.6405548,752.75,116.9000015,768.4649963,18.0748656,128.4148833,56.31723665,115.1849976,27.61729727,37.15999985,19.38666568,7.474999905,18874.64941,2182.35498
2016-11-18,43.74024912,30.96500015,160.4697898,762.6900024,117.9849968,767.5,18.55093904,128.8781468,56.55941554,114.9650002,27.59887588,37.79999924,19.15560249,7.460000038,18884.78516,2185.134888
2016-11-21,43.10723674,30.2404995,160.6795762,772.7299805,119.875,765.1499939,18.72297247,130.2638643,56.53613204,117.4550018,27.7057212,37.32999992,19.10342901,7.389999866,18921.92969,2192.564941
2016-11-22,42.64686735,31.22500038,164.9040031,786.7000122,121.9400024,771.980011,18.77897858,130.9003907,56.85282815,118.2200012,28.20678541,37.51799965,19.09686873,7.335000038,19003.36035,2199.655029
2016-11-23,42.5605533,30.96500015,165.9332948,777.4349976,120.625,761.76651,18.89499374,130.4129237,56.51749956,118.0999985,28.50889288,38.46399879,18.83073421,7.295000076,19042.07031,2199.61499
2016-11-25,42.98255128,31.64999962,166.9040063,782.3250122,120.6049995,762.7600098,19.0910252,130.9285754,56.19613627,117.7849998,28.71521445,39.08800125,19.1082753,7.38499999,19122.93066,2209.810059
