date,A,AMZN,HRB,NFLX,TSLA,YAHOY
30/12/2016,43.86209059,757.8400269,18.64402244,125.0849991,42.91799927,7.679999828
3/1/2017,44.48251062,753.230011,18.53895834,126.25,43.12900162,7.63499999
4/1/2017,45.30492585,756.9400024,18.72483525,128.3600006,44.23099899,7.664999962
5/1/2017,44.9345917,771.3300171,18.96728085,130.8249969,44.94299889,8.009999752
6/1/2017,45.51172766,788.9599915,19.17739739,131.8450012,45.57600021,8.110000134
9/1/2017,46.39667076,796.7700195,19.19356245,130.9400024,45.99199867,8.184999943
10/1/2017,46.34376799,793.769989,19.16527355,130.7549973,45.88899994,8.245000362
11/1/2017,46.85837589,794.5050049,19.22184934,130.375,45.66599846,8.214999676
12/1/2017,46.59386353,806.8150024,18.99152406,129.6750031,45.62800026,8.25
13/1/2017,46.77660731,816.5250244,19.20568613,132.2549973,46.74399948,8.240000248
17/1/2017,46.60347435,809.7200012,19.19760143,133.7449951,47.43300056,8.159999847
18/1/2017,46.52170391,808,19.22184738,132.3549957,47.52900124,8.154999733
19/1/2017,45.9782504,810.4150085,18.88242632,140.8550034,48.94300079,8.110000134
20/1/2017,45.85320262,811.1400146,18.7854482,139.2249985,48.90100098,8.110000134
23/1/2017,45.7185355,811.7900085,18.6036095,138.4000015,49.63899994,8.095000267
24/1/2017,45.81472803,819.2449951,18.66018436,138.9799957,50.44499969,8.079999924
25/1/2017,46.0888557,831.3549805,18.72887956,140.2200012,51.02600098,8.199999809
26/1/2017,46.33894743,838.4200134,18.62785671,139.8600006,50.64900017,8.119999886
27/1/2017,46.71409504,834.5700073,18.22378285,140.7450027,50.15199852,8.125
30/1/2017,46.14177418,824.9400024,17.73080848,140.3850021,50.23899841,8.204999924
31/1/2017,46.72851163,823.2749939,17.45604061,140.7649994,50.35900116,8.335000038
1/2/2017,47.36816917,829.3600159,17.21358902,140.8550034,50.22500038,8.290000439
2/2/2017,46.87760735,835.375,17.0277212,140.0449982,50.01300049,8.284999847
3/2/2017,47.38741091,811.1499939,17.20955381,139.8700027,50.18600082,8.375
6/2/2017,47.29603038,806.8599854,17.3994711,140.0800018,50.84499931,9.355000019
7/2/2017,47.63269199,811.8299866,17.3630995,142.6650009,51.6420002,9.534999847
8/2/2017,47.73849779,816.9899902,17.09641349,143.8150024,51.95600128,9.385000229
9/2/2017,48.44548247,822.355011,17.15702429,144.3349991,53.7329998,9.259999752
10/2/2017,48.38777732,825.4249878,16.97114974,144.6350021,53.70599937,9.440000057
13/2/2017,48.72442722,835.7749939,17.02772497,144.5,55.13000107,9.565000057
14/2/2017,48.46472719,834.8800049,16.98326621,142.0800018,56.60000038,9.434999943
15/2/2017,49.27751326,837.8150024,16.8378028,141.4699936,55.86800003,9.364999771
16/2/2017,49.17170734,842.1900024,16.70850027,141.7550049,54.85000038,9.210000038
17/2/2017,49.16209881,844,16.55494914,142.0849991,53.70400047,9.244999886
21/2/2017,49.52279943,852.6149902,16.70850042,142.5950012,55.54099846,9.284999847
22/2/2017,49.49395585,855.3049927,16.5185861,143.0849991,55.60499954,9.339999676
23/2/2017,49.44104718,854.4299927,16.26806,143.0050049,52.02199936,9.21999979
24/2/2017,49.61417975,841.7799988,16.19936722,142.5550003,50.84500122,9.224999905
27/2/2017,49.72960616,846.0849915,16.35291591,143.1500015,49.03700066,9.210000038
28/2/2017,49.47951419,848.0700073,16.53070706,142.7100067,49.48999977,9.244999886
1/3/2017,49.96046488,851.9200134,16.80952074,142.6800003,50.39599991,9.174999714
2/3/2017,49.73441683,851.0500183,16.61960639,140.8949966,50.15499878,9.144999981
3/3/2017,49.62861424,849.1300049,16.78527315,139.5849991,50.09000015,9.255000114
6/3/2017,49.53722873,844.8049927,16.96710362,141.6899948,49.92099953,9.379999638
7/3/2017,49.20539084,846.105011,16.75294947,141.3899994,50.22100067,9.179999828
8/3/2017,49.30637407,849.9299927,18.97536173,140.9150009,49.53899956,9.150000095
9/3/2017,49.39776154,853.355011,19.21780617,140.4900055,49.16599846,9.285000324
10/3/2017,49.94122469,854.5349731,19.24150445,141.0400009,48.94999886,9.40500021
13/3/2017,50.23459415,853.7000122,19.6086357,142.015007,48.96299934,9.459999561
14/3/2017,50.12397991,850.6499939,19.67390045,142.5049973,50.41399956,9.410000324
15/3/2017,51.86500485,850.7799988,19.82483109,144.375,51.52700043,9.465000153
16/3/2017,51.40329384,853.0050049,19.90233362,145.3600006,52.4810009,9.724999905
17/3/2017,51.19648457,852.2350159,19.80851343,144.5799942,52.65300179,9.674999714
20/3/2017,51.28305442,854.4049988,19.66981982,145.4150009,52.33699989,9.664999962
21/3/2017,51.08106264,852.0549927,19.28230033,144.9000015,51.50399971,9.570000172
22/3/2017,51.0377783,844.2099915,18.95596459,142.2799988,50.55800056,9.345000267
23/3/2017,51.22053392,847.8450012,18.80911518,142.0749969,51.09700012,9.34499979
24/3/2017,51.40810151,847.6650085,18.45422476,142.1900024,51.88999939,9.200000286
27/3/2017,50.86464012,841.8999939,18.27066202,142.1949997,53.03199959,9.199999809
28/3/2017,51.32153782,854.2799988,18.53173049,145.0149994,55.56800079,9.299999714
29/3/2017,51.0762513,867.730011,18.65410538,146.0449982,55.51399994,9.074999809
30/3/2017,51.13878084,874.3599854,18.71121506,147.409996,55.92100143,9.184999943
31/3/2017,51.12587062,883.5,18.92741138,147.7799988,55.60000038,9.259999752
3/4/2017,51.07765,889.4549866,18.88253592,146.875,58.3579998,9.514999866
4/4/2017,50.97158574,899.4100037,18.8784614,145.9899979,59.93400002,9.375
5/4/2017,51.0680169,914.6699829,18.89070191,144.7549973,59.90800095,9.34499979
6/4/2017,50.86069059,905.8399963,18.96412523,143.5749969,59.60400009,9.239999771
7/4/2017,50.99569348,894.7000122,19.09465736,143.3000031,59.98399925,9.325000286
10/4/2017,51.07765294,903.7550049,19.18848137,142.9300003,62.24399948,9.244999886
11/4/2017,50.75461847,904.3699951,19.2211129,143.2599945,61.89699936,9.230000019
12/4/2017,50.86552043,899.6700134,19.1803178,144.6450043,60.47699928,9.204999924
13/4/2017,50.64855506,889.7299805,19.25782549,143.6549988,60.26900101,9.170000076
17/4/2017,51.17408508,894.9400024,19.24150893,145.875,60.26799965,9.410000324
18/4/2017,51.24159181,905.1950073,19.39651756,143.6999969,59.87400055,9.300000191
19/4/2017,51.28498278,903.9349976,19.68205952,141.3300018,60.8730011,9.470000267
20/4/2017,51.19818793,900.8049927,19.60047617,140.5350037,60.93800163,9.28000021
21/4/2017,51.21747243,900.210022,18.95596612,141.9649963,60.68199921,9.230000019
24/4/2017,52.2829926,906.9049988,19.11913331,143.9499969,61.65699959,9.285000324
25/4/2017,52.89049693,906.2399902,19.70245349,149.8700027,61.98400116,9.215000153
26/4/2017,53.10263401,911.6549988,19.83706617,150.5249939,62.35000038,9.059999943
27/4/2017,53.19905632,916.9849854,19.81259565,151.3950043,62.05900002,8.454999924
28/4/2017,53.12673978,936.960022,19.9390464,151.9550018,62.27999878,8.509999752
1/5/2017,53.68601653,941.1000061,20.14708716,154.6549988,64.20599937,8.325000286
2/5/2017,53.74870247,945.7549744,20.19195609,155.5550003,64.42199898,8.325000286
3/5/2017,53.93673187,940.9500122,20.26130405,155.7099991,63.19799995,8.289999962
4/5/2017,54.43815971,939.6099854,20.37144248,156.2249985,59.85300064,8.304999828
5/5/2017,54.74671253,935.5449829,20.4693467,157.2449951,60.53499985,8.325000286
8/5/2017,54.3610112,944.1300049,20.63251392,156.4700012,61.96100044,8.450000286
9/5/2017,54.56833344,954.0450134,20.89358061,156.9100037,63.10900116,8.384999752
10/5/2017,54.49119911,949.375,21.31373401,158.8300018,64.36199951,8.305000305
11/5/2017,54.08619728,945.5350037,21.440184,159.0350037,64.55999756,8.394999981
12/5/2017,54.1729801,957.1600037,21.58296075,159.6749954,64.85300064,8.460000038
15/5/2017,54.3706589,959.605011,21.80323239,160.7699966,63.27300072,8.659999847
16/5/2017,55.3638667,965.4849854,21.21582966,160.2549973,63.52000046,8.619999886
17/5/2017,54.24047767,952.2600098,20.49790008,155.8899994,62.01299858,8.580000401
18/5/2017,53.93673119,953.7550049,20.56723968,155.0650024,61.92499924,8.664999962
19/5/2017,54.0861916,964.3199768,20.81607115,156.9800034,62.67000008,8.635000229
22/5/2017,54.17779614,967.1400146,21.02818756,157.5149994,62.11700058,8.745000362
23/5/2017,56.8825837,971.0249939,20.99963487,157.5550003,61.42099953,8.784999847
24/5/2017,56.60777717,975.6149902,21.0893777,157.8249969,61.6400013,8.84499979
25/5/2017,57.19116534,990.5549927,21.32189242,162.3250046,62.47800064,8.899999619
26/5/2017,57.25866101,993.9500122,21.26885848,162.0849991,64.18000031,8.96999979
30/5/2017,57.80347496,998.3600159,21.37492279,163.7300034,66.20399857,8.960000038
31/5/2017,57.98186361,991.1399841,21.51361064,162.3700027,67.80500031,8.960000038
1/6/2017,58.13615267,995.1799927,21.92152987,162.8149948,68.21699905,8.955000401
2/6/2017,58.77739939,1002.074982,22.12140955,164.0800018,67.8809967,8.914999962
5/6/2017,58.42061988,1008.360016,21.93376969,164.4649963,68.2650032,8.940000057
6/6/2017,58.1699042,1008.875,21.64006804,165.6650009,69.94600296,8.869999886
7/6/2017,58.21810192,1006.125,21.41163321,165.4049988,71.56399918,8.985000134
8/6/2017,58.06864917,1009.859985,21.45242321,165.8549957,73.21199799,9.139999866
9/6/2017,57.65401943,969.9949951,21.43203017,160.3850021,73.16699982,8.775000095
12/6/2017,56.66562714,960.4750061,21.40755651,151.9199982,71.51200104,8.809999943
13/6/2017,57.16704622,975.2999878,21.87257932,152.9049988,74.26099777,8.664999962
14/6/2017,57.29241464,978.5250244,23.84690571,152.9499969,76.05599976,8.605000019
15/6/2017,56.94527652,958.2949829,24.02231369,149.9300003,74.19499969,8.539999962
16/6/2017,57.38883837,990.875,24.42614833,151.9599991,74.81099701,8.404999733
19/6/2017,57.97704369,1003.450012,24.73209223,153.9950027,74.44999695,8.345000267
20/6/2017,58.44471862,998.4500122,24.67089839,152.9499969,74.86100006,8.5
21/6/2017,57.95292987,997.6849976,25.05005288,153.8199997,74.50099945,8.434999943
22/6/2017,58.0541891,1002.080017,25.49002792,154.4499969,75.85699844,8.545000076
23/6/2017,57.89990278,1001.320007,25.62161393,155.9749985,76.63400269,8.709999561
26/6/2017,57.42258966,1000.899994,25.76553307,158.2649994,76.00500107,8.710000038
27/6/2017,57.08991192,987.3999939,25.88478101,153.8499985,73.84199905,8.784999847
28/6/2017,57.32615568,979.9450073,25.53937224,152.159996,73.42599869,8.639999866
29/6/2017,57.07692504,976.4049988,25.38722918,150.4100037,72.50999832,8.775000095
30/6/2017,57.21706287,975.539978,25.55993261,149.5650024,72.63899994,8.664999962
3/7/2017,57.55531748,962.7449951,25.74497344,148.125,72.28499985,8.474999905
5/7/2017,57.61812714,965.125,25.63806469,146.9199982,67.35699844,8.545000076
6/7/2017,57.42483938,966.710022,25.58048964,145.7600021,62.70899773,8.625
7/7/2017,57.69543784,974.625,25.662736,148.6999969,62.43800163,8.494999886
10/7/2017,57.7099354,991.4700012,25.67506795,151.4399948,62.10700035,8.565000057
11/7/2017,57.801752,989.8549805,25.72441332,153.3899994,64.15800095,8.605000019
12/7/2017,58.54106258,1003.324982,25.88889315,157.2850037,65.76000214,8.724999905
13/7/2017,58.94211925,1001.390015,25.81487649,158.5550003,65.15699959,8.740000248
14/7/2017,59.232048,1000.670013,25.37078263,159.6600037,64.9640007,8.769999981
17/7/2017,59.55097711,1009.279999,25.06238643,161.7850037,64.0549984,8.744999886
18/7/2017,59.18855824,1015.015015,24.92257751,179.6200027,64.47899818,8.970000267
19/7/2017,59.3431853,1027.044983,25.05416152,184.4599991,65.48699951,8.869999886
20/7/2017,59.12575756,1028.744995,25.05827453,184.3099976,65.44199753,8.849999905
21/7/2017,59.12574728,1018.549988,24.77866078,187.1050034,65.70600128,8.864999771
24/7/2017,59.35286013,1035.220032,24.54017254,188.6299973,67.3409996,8.849999905
25/7/2017,58.97112282,1037.904968,24.75810612,187.2350006,67.97500229,8.894999981
26/7/2017,58.08201113,1048.199951,24.75809923,188.6049957,68.36199951,8.889999866
27/7/2017,57.90805617,1061.745056,24.84445203,184.6900024,67.37900162,9.09499979
28/7/2017,57.90804996,1016.924988,24.94725737,183.1049957,67.21099854,9.150000095
31/7/2017,58.16898035,1003.035004,24.95136423,182.8099976,66.25299835,9.125
1/8/2017,58.03369619,998.9900208,25.08294911,183.0249939,64.05800056,9.050000191
2/8/2017,57.91288402,992.4700012,25.01716007,180.1900024,63.83400154,8.93999958
3/8/2017,58.18348629,992.0450134,25.11172998,179.6200027,69.31499863,8.975000381
4/8/2017,58.34778409,986.8349915,24.98837436,179.75,70.05700302,9.065000057
7/8/2017,58.42025895,991.0700073,24.7868912,180.6850052,71.22300339,9.015000343
8/8/2017,58.49757265,991.0350037,24.81566799,179.6800003,72.59800339,9.130000114
9/8/2017,57.79691216,981.6350098,25.16518571,172.9850006,72.89500046,9.069999695
10/8/2017,56.88365327,967.269989,25.18985558,171.0250015,72.13100052,8.994999886
11/8/2017,57.20739479,960.8850098,25.14051597,170.7900009,71.48799896,8.964999676
14/8/2017,57.78725866,980.8450012,25.58460589,170.625,73.02599716,9.004999638
15/8/2017,57.49733073,986.8699951,25.92178533,170.0650024,72.48600006,9.090000153
16/8/2017,59.5219827,979.8399963,25.7038512,168.375,72.90200043,9.175000191
17/8/2017,59.36251771,969.0800171,25.00482069,168.1500015,71.48900223,9.480000019
18/8/2017,58.95178422,960.0400085,24.65941973,167.8850021,69.98000336,9.449999809
21/8/2017,59.41567821,953.3300171,24.49904706,166.6100006,67.76700211,9.264999866
22/8/2017,60.33860241,961.7149963,24.70875734,168.484993,67.96099854,9.495000362
23/8/2017,60.87014036,958.1000061,24.95547681,168.1699982,69.17900085,9.474999905
24/8/2017,60.6430239,950.0700073,24.96370034,168.6949997,70.63999939,9.505000114
25/8/2017,60.79282766,950.8599854,24.77454945,167.125,70.29899979,9.25
28/8/2017,61.15040725,947.625,24.26877942,167.1350021,68.70700073,9.209999561
29/8/2017,61.19872797,946.1650085,24.13308693,167.2049942,68.77999878,9.110000134
30/8/2017,61.52248193,963.1599731,22.327936,172.1100006,70.04700089,9.03000021
31/8/2017,62.2037954,976.8800049,21.98664381,175.0500031,71.12600327,9.119999886
1/9/2017,62.52271775,980.6900024,22.03598611,175.1999969,71.12799835,9.144999981
5/9/2017,61.99119105,968.5700073,21.83450043,174.1600037,70.13800049,9.105000019
6/9/2017,62.26662659,966.2200012,21.51377137,176.5950012,69.2539978,9.090000153
7/9/2017,62.69185087,976.5700073,21.25471353,178.7250061,69.59300232,9.199999809
8/9/2017,63.06392471,971.6749878,21.24237724,178.3199997,69.20800018,9.230000019
11/9/2017,63.61477517,978.0799866,21.55899861,180.25,71.37099838,9.474999905
12/9/2017,63.93368902,980.0950012,21.75500955,182.9850006,72.91600037,9.289999962
13/9/2017,63.60511866,989.7099915,21.86291015,183.5250015,72.76599884,9.139999866
14/9/2017,63.31519437,993.1499939,21.74256247,183.6800003,74.05900192,9.039999962
15/9/2017,63.66310945,990.1400146,21.55995367,183.1799927,75.27000046,9.045000076
18/9/2017,63.78389429,980.4799805,21.47695161,184.0899963,76.72900009,9.075000286
19/9/2017,64.00134614,972.8500061,21.58485463,185.1999969,75.59599686,9.009999752
20/9/2017,63.84672177,968.4849854,21.66785434,184.8499985,74.93199921,8.989999771
21/9/2017,63.67276409,966.8600159,21.61390293,187.2299957,74.13399887,8.910000324
22/9/2017,63.77423696,960.0149841,21.96251636,188.1200027,72.07800293,8.859999657
25/9/2017,62.98178144,941.1549988,21.82971014,182.125,70.03499985,8.954999924
26/9/2017,62.24245791,940.1900024,21.8131099,178.75,69.2140007,9.15500021
27/9/2017,62.19413391,949.2999878,22.12021956,182.0199966,69.1989975,9.284999847
28/9/2017,62.13615159,954.8999939,22.37752842,180.6549988,67.81500244,9.440000057
29/9/2017,61.85105662,961.605011,22.2530261,181.7749939,68.32799911,9.445000172
2/10/2017,62.59827975,959.7149963,22.05381834,179.6900024,67.92099762,9.290000439
3/10/2017,63.35364689,957.0299988,21.89196337,178.625,67.98299789,9.269999981
4/10/2017,63.4407983,960.9199829,21.70520483,183.9749985,70.8219986,9.129999638
5/10/2017,63.67805325,975.5750122,20.9083825,189.4900055,70.8789978,9.134999752
6/10/2017,63.93467807,985.6950073,20.68842521,195.4850006,71.2349968,9.125
9/10/2017,64.29783716,993,20.84613073,197.9799957,69.44199753,9.150000095
10/10/2017,64.43825831,989.0249939,21.14908481,195.2000046,70.11600113,9.164999962
11/10/2017,64.54963772,991.1000061,21.16154053,195.0149994,70.875,9.224999905
12/10/2017,64.95152152,1000.420013,21.36904542,196.6650009,71.24200058,9.235000134
13/10/2017,65.22751903,1004.400024,21.02873242,199.0050049,71.21699905,9.339999676
16/10/2017,64.95153513,1005.304993,21.02458954,200.3450012,70.16400146,9.320000172
17/10/2017,64.23973008,1007.924988,20.83367754,201.0750046,70.62900162,9.269999981
18/10/2017,64.23004619,1009.429993,20.85858201,197.1299973,71.71299744,9.329999924
19/10/2017,64.41404051,985.644989,20.9623342,193.2050018,70.53499985,9.184999943
20/10/2017,65.17425156,988.3099976,21.38564919,195.0750046,69.88899994,9.309999943
23/10/2017,65.17910058,974.6400146,21.60975776,192.9649963,68.61999893,9.434999943
24/10/2017,65.09194338,972.4249878,21.8961142,194.0699997,67.89599991,9.519999981
25/10/2017,65.63425131,975.3399963,21.67615584,195.034996,66.10599899,9.264999866
26/10/2017,65.38246391,975.7250061,21.80480979,195.8450012,65.3429985,9.240000248
27/10/2017,65.57131123,1078.065002,21.82555802,198.4349976,64.125,8.950000286
30/10/2017,65.38248057,1108.175049,21.38149391,199.0850067,64.10299873,8.769999981
31/10/2017,65.71172338,1105.830017,20.68842359,196.9049988,65.21300125,8.884999752
1/11/2017,65.9877257,1102.85498,20.34396489,197.5999985,65.28700256,8.860000134
2/11/2017,65.94414826,1094.404968,20.01610339,198.2649994,60.13199997,8.924999714
3/11/2017,66.18139429,1100.600037,19.91650184,199.2700043,60.13800049,8.944999695
6/11/2017,66.00708702,1117.090027,20.0866539,200.284996,60.65099907,8.869999886
7/11/2017,66.18139567,1124.049988,20.03685329,197.7050018,60.65299988,8.830000401
8/11/2017,65.90056541,1127.325012,20.47676952,195.9150009,60.81899834,8.954999924
9/11/2017,65.31465906,1122.695007,20.92498069,192.6500015,60.07599831,8.904999733
10/11/2017,65.01930828,1127.905029,21.17814556,191.0449982,61.02099991,8.849999905
13/11/2017,64.70942232,1131.119995,21.11173488,193.5250015,61.5909996,8.860000134
14/11/2017,65.21783521,1130.945007,21.34829825,194.4400024,62.32500076,8.789999962
15/11/2017,65.11129374,1126.690002,21.18643816,193.4749985,61.39900017,8.75
16/11/2017,66.04582695,1134.105042,21.24454249,195.7249985,62.94399834,8.940000057
17/11/2017,66.52035914,1132.305054,21.51430039,194.2999954,63.98200035,8.964999676
20/11/2017,67.39193199,1127.985046,21.67200751,193.1100006,62.02499962,8.995000362
21/11/2017,67.06750305,1134.099976,21.2735915,196.2450027,62.69400024,9.089999676
22/11/2017,66.66078333,1150.63501,21.51014914,195.1900024,62.9260006,9.044999599
24/11/2017,66.90288935,1173.769958,21.38565063,196.1149979,62.74100113,9.110000134
27/11/2017,67.14014204,1202.280029,21.07438836,194.9250031,62.68499947,9.119999886
28/11/2017,67.95844733,1196.929993,21.02458608,196.8449936,63.3920002,9.105000019
29/11/2017,67.44519265,1169.994995,21.38979818,191.6750031,61.92299843,9.065000057
30/11/2017,66.72371763,1169.284973,21.55165342,188.7699966,61.52400017,9.125
1/12/2017,66.44773106,1165.825012,21.37827239,187.4000015,61.53699875,9.045000076
4/12/2017,65.53741869,1151.599976,21.8599533,184.0500031,60.88800049,9.070000172
5/12/2017,64.26879176,1142.005005,21.78456263,184.6650009,60.89999962,8.914999962
6/12/2017,63.84268645,1145.984985,22.96572474,184.6800003,61.3390007,8.855000019
7/12/2017,64.23005618,1157.094971,23.11232533,185.2799988,62.96800041,9.005000114
8/12/2017,64.98056564,1164.945007,23.10394685,187.8600006,62.8239994,8.980000019
11/12/2017,64.99511253,1163.450012,22.87357946,187.6650009,64.27600098,8.914999962
12/12/2017,64.71910244,1167.60498,23.04949715,186.3350067,67.14699936,8.964999676
13/12/2017,65.02900835,1165.570007,23.02436526,187.0500031,68.07200241,9.045000076
14/12/2017,64.6222664,1170.190002,22.6432085,189.9199982,68.43399811,8.990000248
15/12/2017,65.15004665,1176.039978,22.74792208,189.7199936,67.9659996,9.004999638
18/12/2017,65.84732896,1187.845032,22.95735107,190.2749939,68.43099976,9.075000286
19/12/2017,65.62941511,1186.054993,23.11232082,188.0250015,67.17899704,8.950000286
20/12/2017,65.51319874,1183.5,23.45997393,187.1849976,65.81400299,8.910000324
21/12/2017,65.4357375,1173.405029,22.82750395,189.2649994,66.09500122,8.96999979
22/12/2017,65.07741926,1171.224976,22.16152582,188.875,65.5739975,9.06000042
26/12/2017,65.1258316,1169.434998,22.02330609,188.1699982,64.05200195,9.010000229
27/12/2017,65.17910241,1181.450012,22.00236114,186.6600037,62.84300041,9.184999943
28/12/2017,65.12583921,1187.23999,22.28718742,190.6700058,62.53600121,9.299999714
29/12/2017,65.27488466,1175.75,22.09870201,192.5849991,62.64100075,9.095000267
2/1/2018,65.6242761,1180.255005,22.23273465,198.534996,63.31099892,9.100000381
3/1/2018,66.52689929,1196.89502,22.14477246,203.8550034,64.08000183,9.254999638
4/1/2018,67.25965109,1210.265015,22.20760304,205.5250015,62.42300034,9.299999714
5/1/2018,67.37127409,1219.570007,22.28299227,207.8050003,62.92400169,9.335000038
8/1/2018,67.88082501,1242.554993,22.16990898,210.4700012,65.2519989,9.325000286
9/1/2018,69.1522498,1250.544983,22.19922397,210.784996,66.62000275,9.510000229
10/1/2018,68.69609526,1245.779968,21.88508266,210.2750015,66.70000076,9.414999962
11/1/2018,68.65728794,1266.61499,21.68822342,215.5500031,67.80699921,9.485000134
12/1/2018,69.0843085,1289.575012,21.97304267,219.2750015,67.40800095,9.454999924
16/1/2018,69.65208765,1316.119995,22.59294763,221.6350021,67.97999954,9.664999962
17/1/2018,69.83166116,1297.440002,22.24111033,218.7350006,68.875,9.539999962
18/1/2018,69.96267098,1294.309998,22.05681753,218.5650024,69.60400009,9.534999847
19/1/2018,70.50132285,1302.994995,22.25786289,220.9950027,69.31899643,9.554999828
22/1/2018,70.92351093,1312.054993,22.136397,224.4949951,70.70299911,9.549999714
23/1/2018,71.49614503,1351.119995,23.19190752,252.8649979,71.14999771,9.699999809
24/1/2018,71.29232316,1363.080017,22.87776215,255.5099945,69.82699966,9.794999599
25/1/2018,71.88921052,1367.97998,22.50079991,266.2649994,68.55999756,9.769999981
26/1/2018,72.02509325,1391.720032,22.33326198,271.6800079,67.97100067,9.78000021
29/1/2018,72.452163,1415.914978,22.40027613,280.3650055,68.9129982,9.710000038
30/1/2018,71.3408591,1415.625,22.12801888,277.7150116,69.04399872,9.575000286
31/1/2018,71.6417219,1461.309998,22.23691869,275.9349976,70.13800049,9.625
1/2/2018,70.99146203,1422.51001,21.96466684,267.6650085,70.82899857,9.429999828
2/2/2018,69.87046669,1456,21.5918894,266.6649933,69.24599838,9.434999943
5/2/2018,67.774055,1389.849976,20.8714601,258.9649963,67.74699783,9.224999905
6/2/2018,65.49324612,1397.890015,20.57826247,255.8500061,65.97200012,9.235000134
7/2/2018,66.47835764,1438.070007,21.32381863,268.3899994,68.16600037,9.224999905
8/2/2018,64.63429465,1391.844971,21.34057578,258.8099976,66.3219986,9.215000153
9/2/2018,64.45475886,1324.715027,20.91753399,245.9550018,61.5739994,9.159999847
12/2/2018,66.20177057,1368.910034,21.03481225,254.0749969,62.43300056,9.315000057
13/2/2018,66.07073307,1401.625,21.44529222,258.0550003,63.66999817,9.225000381
14/2/2018,66.73069984,1427.710022,22.08613386,265.1049957,64.46899986,9.369999886
15/2/2018,70.95263238,1452.889954,22.96153877,274.0650024,65.65200043,9.470000267
16/2/2018,70.03545599,1456.180054,23.37620267,278.8249969,67.47600174,9.625
20/2/2018,69.17651371,1467.630005,23.11651398,281.2099915,67.23400116,9.724999905
21/2/2018,69.7200277,1491.205017,22.4924202,283.3250122,67.28600311,9.534999847
22/2/2018,69.04064282,1489.150024,22.1028884,279.4750061,68.21899796,9.630000114
23/2/2018,68.63300783,1493.25,22.21597874,281.9049988,70.20899963,9.804999828
26/2/2018,68.53109156,1514.919983,22.59295218,291.3300018,71.13600159,10.03999996
27/2/2018,67.9002407,1516.994995,22.17828132,293.9749908,71,9.819999695
28/2/2018,67.24509772,1520.349976,21.56257011,293.2649994,69.74599838,9.199999809
1/3/2018,65.79897294,1491.744995,20.99711539,289.5399933,67.87400055,9.299999714
2/3/2018,65.18751812,1478.030029,20.70391811,292.2050018,65.81900024,9.375
5/3/2018,65.20209384,1503.190002,21.28193632,307.2550049,66.70400238,9.509999752
6/3/2018,65.9348552,1535.065002,21.68403788,321.1450043,66.34000015,9.605000019
7/3/2018,66.56085297,1534.205017,24.07987813,319.144989,65.42399979,9.559999943
8/3/2018,67.67699875,1550.065002,23.66940068,318.5250092,65.95700073,9.670000076
9/3/2018,68.66697252,1569.009949,22.87357918,325.8350067,65.08599854,9.695000172
12/3/2018,69.00667562,1596.014954,23.38200451,326.2900085,67.3710022,9.835000038
13/3/2018,68.88049617,1597.775024,23.24679854,319.5599976,67.3710022,9.815000057
14/3/2018,68.3515332,1598.664978,22.77780693,320.7900085,66.37400055,9.775000095
15/3/2018,68.19624687,1587.51001,22.42711957,320.7700043,65.39500046,9.699999809
16/3/2018,67.6430291,1578.469971,22.71442733,321.2399902,64.64700127,9.65500021
19/3/2018,67.63332848,1543.505005,22.45669367,312.1699982,63.04199982,9.370000362
20/3/2018,67.70611431,1566.205017,22.07642689,316.1499939,62.50099945,9.379999638
21/3/2018,67.67214833,1576.585022,21.98347472,316.9550018,63.26299858,9.379999638
22/3/2018,66.255112,1558.125,21.53561152,309.8899994,62.70000076,9.434999943
23/3/2018,64.86723109,1522.190002,21.59476339,304.8649902,61.17000008,9.445000172
26/3/2018,65.48839026,1528.119995,21.77221744,311.5149994,59.89500046,9.534999847
27/3/2018,65.5951574,1529.144958,21.45955787,309.9499969,58.14500046,9.394999981
28/3/2018,64.63431557,1421.035034,21.21026792,290.2049866,52.07799911,9.190000057
29/3/2018,64.87694739,1410.334961,21.51025927,285.625,51.91699982,9.324999809
2/4/2018,63.56752905,1388.179993,21.0116876,283.9599915,50.49200058,9.284999847
3/4/2018,63.47025877,1384.664978,21.15534839,284.6300049,52.78399849,9.320000172
4/4/2018,62.8866351,1384.13501,21.38772871,280.7649994,54.03700066,8.990000248
5/4/2018,64.10740369,1443.315002,21.86939537,294.1349945,59.44599915,8.980000019
6/4/2018,62.71153791,1426.380005,21.57363428,292.25,60.47799873,8.920000076
9/4/2018,63.3875876,1420.524963,21.55673743,294.3349915,59.87100029,8.869999886
10/4/2018,64.53540524,1427.039978,21.76799504,295.3200073,60.07799911,8.699999809
11/4/2018,64.40406224,1436.835022,21.92010018,306.730011,60.86400032,8.625
12/4/2018,65.21630197,1443.590027,22.13135315,308.9400024,59.76300049,8.545000076
13/4/2018,65.44003392,1442.150024,22.25389223,312.8600006,59.99300003,8.599999905
16/4/2018,66.07717138,1437.23999,22.27501463,310.0500031,58.86699867,8.364999771
17/4/2018,66.5927163,1482.10498,22.47781692,331.1949921,57.4679985,8.375
18/4/2018,67.57517251,1518.955017,22.52007186,334.9600067,58.84000015,8.364999771
19/4/2018,66.60729672,1553.790039,22.20318735,331.0399933,58.95599937,8.300000191
20/4/2018,65.94098656,1538.644958,22.55809725,331.2550049,58.97299957,8.264999866
