date,AAP,FB,GOOG,MSFT,^DJI
22/5/2015,154.90319,80.77999878,541.8500061,42.12377588,18252.00488
26/5/2015,154.8934692,79.84000015,534.4400024,41.63172222,18109.88477
27/5/2015,153.4577183,80.04500198,536.1300049,42.22217916,18117.71484
28/5/2015,152.664468,80.53499985,538.4299927,42.67844027,18110.27051
29/5/2015,150.3283445,79.47499847,535.0400085,42.11930391,18047.92969
1/6/2015,149.7054219,79.52000046,533.2749939,42.22218226,18043.94531
2/6/2015,149.7151092,80.45499802,537.1650085,42.03431356,18008.59961
3/6/2015,151.671635,81.88999939,540.3049927,42.29822237,18089.25488
4/6/2015,152.1583106,82.22999954,537.4550171,41.76145231,17982.0498
5/6/2015,152.7666461,81.98500061,534.8600159,41.31412932,17881.83984
8/6/2015,153.0343479,81.06499863,530.1799927,41.19781925,17806.47949
9/6/2015,153.2046527,80.25500107,526.105011,40.88470268,17766.40039
10/6/2015,154.8593392,81.70499802,533.8549805,41.38569651,17905.26074
11/6/2015,156.1101718,82.13000107,536,41.62278233,18055.51953
12/6/2015,156.5336258,81.64499664,531.6399841,41.31860881,17946.4502
15/6/2015,155.1562448,80.5,526.1499939,40.55816107,17794.58984
16/6/2015,154.5040793,80.97999954,527.6000061,40.94733171,17846.86914
17/6/2015,154.9811096,81.77999878,528.039978,40.89813039,17918.8252
18/6/2015,155.7552887,82.38000107,534.4700012,41.58698889,18059.66992
19/6/2015,156.4953086,82.55000305,535.6300049,41.5198927,18064.14551
22/6/2015,157.6686665,84.13999939,540.6350098,41.54672606,18104.65039
23/6/2015,159.7135287,86.36500168,538.3745117,41.10836284,18148.45508
24/6/2015,159.4116745,88.34999847,537.8299866,41.06362881,18052.58496
25/6/2015,159.4798232,88.61999893,538.0650024,40.95627492,17963.22949
26/6/2015,160.0056407,87.58499908,534.5549927,40.84445008,17952.58984
29/6/2015,156.7192732,86.61500168,524.5749817,40.07506313,17763.64551
30/6/2015,155.1953832,86.13499832,523.375,39.65906405,17645.58008
1/7/2015,157.3375875,87.21999741,521.9599915,39.95875522,17719.97461
2/7/2015,158.467155,86.88999939,522.8650208,39.7261521,17756.50488
6/7/2015,158.5450426,87.29000092,522.125,39.55618182,17649.35938
7/7/2015,159.1487483,86.54000092,520.6799927,39.27883888,17629.56445
8/7/2015,157.2304898,86.09999847,519.4219971,39.77984324,17627.61523
9/7/2015,157.4301251,86.625,522.0599976,40.13321188,17647.61523
10/7/2015,159.6648544,87.49499893,529.0549927,40.12874903,17679.30469
13/7/2015,162.7662517,89.31999969,539.7550049,40.51342208,17887.41992
14/7/2015,164.0564383,90.22500229,556.2795105,40.82654626,18014.49512
15/7/2015,163.389419,90.20499802,561.6464844,40.8489117,18050.27051
16/7/2015,164.6066057,90.31499863,572.8399963,41.44833207,18098.46973
17/7/2015,164.5287126,93.96500015,659.7340088,41.61830009,18076.58984
20/7/2015,164.6796203,96.97999954,660.9450073,41.85538805,18100.80957
21/7/2015,163.3358789,98.18999863,663.6499939,41.96274369,17982.50488
22/7/2015,163.9201283,96.75,668.8200073,41.21123586,17863.37988
23/7/2015,165.215218,96.12999725,652.3150024,40.85339389,17782.98926
24/7/2015,164.4946391,96.81999969,635.3450012,41.20676765,17655.13477
27/7/2015,163.4332329,95.22000122,627.3999939,40.82208051,17480.47461
28/7/2015,164.7721322,94.43499756,628.0700073,40.45080066,17549.94043
29/7/2015,167.2357208,96.00999832,628.0050049,41.17098375,17702.98926
30/7/2015,167.7712793,93.80500031,628.6349792,41.74803394,17701.0498
31/7/2015,168.9738325,95.13999939,629.2049866,41.98957248,17727.58984
3/8/2015,169.1052856,93.94000244,629.1980286,41.80170194,17600.68457
4/8/2015,170.3078864,94.03000259,630.9849854,42.22218486,17570.63965
5/8/2015,171.0430533,96.13499832,640.5099792,42.91999075,17577.13477
6/8/2015,169.0128073,96.57999802,638.8145142,42.0924576,17467.44922
7/8/2015,168.2484279,94.50500107,636.1950073,41.61829497,17347.00977
10/8/2015,169.5483395,94.76499939,637.3445129,42.19534517,17502.15527
11/8/2015,168.1121064,93.83000183,664.585022,41.52883636,17473.11035
12/8/2015,166.5005705,92.81500244,658.644989,41.42595059,17274.85547
13/8/2015,177.8397928,94.04000092,658.0805054,41.86433064,17411.55957
14/8/2015,183.5021152,93.96500015,656.2574768,41.87774883,17443.48047
17/8/2015,180.7171688,93.92499924,656.3099976,42.05667168,17446.56055
18/8/2015,180.0745679,94.94499969,658.730011,42.38354817,17527.41016
19/8/2015,181.5497719,95.13000107,660.5950012,42.04583934,17399.80469
20/8/2015,181.1262015,92.61499786,652.9450073,41.48300217,17168.00488
21/8/2015,175.8387233,87.39500046,626.1900024,39.87105643,16725.12012
24/8/2015,160.6678313,77.04499817,582.1900024,37.10641527,15915.04004
25/8/2015,170.5366968,85.33499908,599.2799988,37.65574933,15982.09033
26/8/2015,167.2892451,85.36000061,615.3800049,37.77732048,15990.00488
27/8/2015,169.6992866,88.625,632.7950134,39.11910256,16476.09961
28/8/2015,171.1306642,90.63500214,630.7200012,39.41628642,16602.5752
31/8/2015,171.0333148,89.97000122,626.7399902,39.18665849,16538.03516
1/9/2015,168.1607581,87.94499969,603.4799805,37.93490649,16253.98975
2/9/2015,169.8599512,88.75999832,607.0250244,38.38967783,16205.46484
3/9/2015,170.2786604,88.77500153,611.2655029,39.29020223,16433.68994
4/9/2015,167.6641672,87.54499817,599.3599854,38.38067911,16199.18506
8/9/2015,169.5434565,89.53499985,610.2149963,39.2632034,16306.66992
9/9/2015,171.7441465,91.07500076,618.0599976,39.31272752,16442.375
10/9/2015,170.307878,90.84499741,617.7949829,38.96602062,16327.00977
11/9/2015,169.5532271,91.60499954,621.6000061,38.96152157,16339.70508
14/9/2015,170.171539,92.11000061,622.644989,38.8579494,16390.86475
15/9/2015,170.9846265,92.52000046,631.2400208,39.33974098,16513.34473
16/9/2015,172.6060508,93.11499786,635.1350098,39.72247009,16674.94043
17/9/2015,174.6321253,94.20500183,642.960022,40.10970405,16786.67969
18/9/2015,170.8965404,94.12000275,633.5100098,39.31723388,16509.25
21/9/2015,169.8250522,95.50499725,631.2149963,39.65492493,16485.24023
22/9/2015,169.2650124,93.29999924,621.4899902,39.33522998,16349.58984
23/9/2015,170.4825921,93.56000137,624.4649963,39.47931963,16283.63525
24/9/2015,169.8835315,93.50499725,619.8600159,39.35324371,16136.73535
25/9/2015,172.5865757,93.95499802,620.3850098,39.84403661,16335.15039
28/9/2015,170.0004122,90.23500061,601.9924927,39.30822203,16147.55469
29/9/2015,166.4255802,87.88999939,597.6099854,39.0020379,16030.62988
30/9/2015,183.1163331,89.01499939,604.7449951,39.6053923,16177.33984
1/10/2015,185.4346293,89.65499878,605.9700012,39.84853745,16211.34521
2/10/2015,185.0985777,90.28499985,615.2350159,40.2943033,16243.21484
5/10/2015,187.0369922,93.46500015,635.0050049,41.69012693,16650.23438
6/10/2015,185.9703497,93.25499725,642.8900146,42.05484286,16805.55957
7/10/2015,185.6050827,92.5150032,641.3795166,42.00982561,16864.15039
8/10/2015,183.9102239,91.84500122,635.0050049,42.33400913,16970.30957
9/10/2015,183.1455316,92.98999786,640.6539917,42.53212752,17069.05566
12/10/2015,185.7365558,93.63499832,643.7550049,42.13138626,17101.89551
13/10/2015,185.8047625,94.4600029,650.4810181,42.18540698,17103.62988
14/10/2015,183.2040099,94.40499878,654.1199951,42.1584012,16999.52539
15/10/2015,184.3436698,95.60000229,658.7950134,42.12688532,17038.99512
16/10/2015,185.9265377,96.46999741,661.0849915,42.52312338,17163.68457
19/10/2015,185.960587,97.74499893,663.2000122,42.73024631,17182.56934
20/10/2015,187.9039128,98.07499695,654.457489,42.6987251,17206.43555
21/10/2015,188.8925581,97.32500076,648.7999878,42.82029824,17234.06055
22/10/2015,187.5970258,98.6400032,650.9049988,43.24353678,17343.03027
23/10/2015,186.4330822,101.5050011,715.75,47.87227722,17602.23926
26/10/2015,188.0354626,102.6800003,710.2050171,48.09741947,17631.60449
27/10/2015,187.640936,103.25,709.0849915,48.60621297,17587.875
28/10/2015,188.4689135,103.7000008,708.0299988,48.10642788,17668.33008
29/10/2015,191.391106,104.3199997,714.1350098,48.20097584,17735.36035
30/10/2015,192.8180928,103.1850014,714.0249939,48.00286546,17731.41504
2/11/2015,194.4009817,102.3250008,713.7349854,47.71919358,17750.45996
3/11/2015,193.4902029,103.0250015,719.6849976,48.30903958,17886.93457
4/11/2015,193.1541669,103.3100014,727.5,49.05198198,17896.47461
5/11/2015,194.5080927,109.2999992,734.4749756,48.94391924,17854.34961
6/11/2015,193.9918581,107.3250008,731.2099915,49.05197221,17840.31934
9/11/2015,191.2303291,107.0550003,727.0700073,48.82234906,17784.2793
10/11/2015,189.8910035,106.6949997,724.5450134,48.35856895,17713.19043
11/11/2015,189.6767508,108.4900017,735.6149902,48.47564338,17752.04492
12/11/2015,166.1917374,108.6949997,733.2225037,48.25500931,17567.71484
13/11/2015,159.0274362,106.0400009,723.9400024,47.64713958,17339.07031
16/11/2015,157.9121093,102.3199997,720.4100037,48.06139,17346.71973
17/11/2015,160.6006205,105.1699982,727.4359741,48.22215515,17525.37012
18/11/2015,159.3927493,106.6349983,734.2049866,48.48507292,17618.8252
19/11/2015,159.4998981,106.8400002,739.7149963,49.15596407,17727.47559
20/11/2015,159.5778042,107.2450027,750.4599915,48.76159616,17823.54492
23/11/2015,158.7741754,106.7750015,757.2640076,49.05170857,17809.85449
24/11/2015,158.131297,105.4399986,746.4544983,48.9655746,17773.05469
25/11/2015,161.072983,105.8499985,749.0299988,48.92023611,17828.375
27/11/2015,159.6070257,105.4099998,750.4499817,48.8975775,17789.83984
30/11/2015,159.4365755,104.9249992,748.1000061,49.39167438,17778.51465
1/12/2015,158.3601642,105.8250008,757.8250122,49.65005549,17807.61035
2/12/2015,156.0029393,106.8549995,767.4575195,50.32545978,17804.88965
3/12/2015,152.1894364,105.0999985,757.3125,49.72711592,17603.0752
4/12/2015,151.2299873,105.920002,759.2449951,50.01269873,17674.5752
7/12/2015,149.773719,105.7450027,761.9100037,50.43426545,17742.37012
8/12/2015,147.1242773,105.4300003,759.5,50.35721218,17594.69043
9/12/2015,148.9896206,104.9950027,750.6154785,50.03535244,17585.59961
10/12/2015,148.3321151,105.4050026,749.8399963,50.16680751,17586.2002
11/12/2015,145.4390633,103.125,741.230011,49.45966382,17402.625
14/12/2015,144.2799375,103.0999985,736.4499817,49.35993657,17258.24512
15/12/2015,150.4848458,105.0400009,750.5450134,50.31187743,17484.40527
16/12/2015,155.3698232,105.6399994,750.0125122,50.32094524,17634.01953
17/12/2015,153.3680136,106.9399986,755.8399963,50.91475864,17645.12988
18/12/2015,147.4164457,105.2799988,746.1400146,49.87670102,17310.44531
21/12/2015,145.9846146,104.375,745,49.67271774,17194.54492
22/12/2015,145.0832675,105.2350006,750.1900024,49.85404437,17346.98438
23/12/2015,144.5180808,104.9850006,749.105011,50.46145782,17517.77539
24/12/2015,145.4828397,104.9099998,748.9849854,50.49319026,17575.14453
28/12/2015,145.7118211,105.2550011,756.2550049,50.28468177,17487.12012
29/12/2015,148.2600485,106.9949989,773.2049866,51.18219927,17648.69434
30/12/2015,148.240551,106.6549988,772.25,51.25473476,17651.5
31/12/2015,147.3342924,105.3950005,763.9200134,50.59291959,17505.91016
4/1/2016,147.1394412,100.9949989,737.6589966,49.04262752,17181.55566
5/1/2016,147.9628143,102.6899986,745.3200073,49.83136787,17117.22461
6/1/2016,144.1380614,102.3349991,738.0499878,48.9746341,16986.22461
7/1/2016,142.5594276,99.36500168,728.7799988,47.85045381,16675.99512
8/1/2016,143.3975053,98.76499939,723.1149902,47.79151838,16483.23047
11/1/2016,142.8468749,96.99499893,711.1974792,47.2838217,16346.93994
12/1/2016,143.5923616,98.75500107,723.0335083,47.66912546,16456.70996
13/1/2016,141.6142219,97.89500046,716.6749878,47.76432807,16358.35498
14/1/2016,137.4775793,95.65999985,705.5124817,47.59206976,16278.58545
15/1/2016,137.5799175,94.95999908,696.0549927,46.37721902,16098.22021
19/1/2016,140.9759266,95.66999817,701.6949768,46.11884521,16036.10498
20/1/2016,138.6274184,92.18500137,690.0549927,45.54767458,15720.00488
21/1/2016,140.6446088,94.30500031,706.8250122,46.18230422,15871.625
22/1/2016,140.5374055,96.77999878,724.1254883,46.95743184,16028.94482
25/1/2016,141.0879856,98.20500183,719.8450012,47.2792886,15983.30518
26/1/2016,144.9371611,96.77000046,712.3800049,47.13876966,16039.4751
27/1/2016,148.2356713,96.04000092,706.3125,46.78972762,16056.66504
28/1/2016,145.8628446,107.5749969,723.019989,46.89852019,15982.92969
29/1/2016,146.3696132,110.8399963,735.894989,49.45060023,16278.28027
1/2/2016,149.5901847,113.8650017,750.5650024,49.67725509,16405.2251
2/2/2016,148.9031692,115.3949966,777.2600098,48.46240769,16264.32568
3/2/2016,145.6680235,112.5449982,747.5,47.43794137,16171.07031
4/2/2016,143.2074109,110.5950012,714.4299927,47.22488959,16376
5/2/2016,141.9796336,106.3800011,692.0700073,46.03725272,16276.72021
8/2/2016,136.0158741,100.0699997,673.5450134,44.31470826,15975.52979
9/2/2016,137.7748099,99.61000061,684.335022,44.83599783,16008.86523
10/2/2016,137.3557719,101.7449989,691.7200012,45.2892912,16050.8999
11/2/2016,133.6771672,101.9949989,679.1089783,44.70453383,15700.41504
12/2/2016,135.7381792,102.6649971,686.1749878,45.52500868,15832.83008
16/2/2016,141.3705435,102.0849991,691.5249939,46.21256302,16104.3999
17/2/2016,142.2719546,103.0600014,700.5650024,47.58222554,16352.0498
18/2/2016,139.0562217,104.5149994,704.1900024,47.96116276,16451.13477
19/2/2016,139.562929,103.5399971,698.5654907,47.39503457,16344.48047
22/2/2016,143.0027657,106.7949982,707.875,48.06617669,16540.68555
23/2/2016,145.5412821,106.295002,700.9900208,47.18501745,16506.95996
24/2/2016,144.264746,104.8449974,690.3900146,46.43170157,16336.62549
25/2/2016,145.4584728,106.8400002,698.2825012,46.89282277,16578.2002
26/2/2016,146.0675259,108.3050003,707.144989,47.38134136,16709.94531
29/2/2016,145.8969882,107.8300018,704.2850037,46.71020405,16618.25977
1/3/2016,147.5486924,108.7099991,709.2900085,47.25807147,16705.61523
2/3/2016,148.6742037,109.6599998,716,47.99312101,16833.24512
3/3/2016,148.1528171,109.420002,712.7350159,47.82419407,16882.52051
4/3/2016,148.820378,108.9900017,711.2550049,47.55483477,16980.61035
7/3/2016,147.7533157,106.3950005,697.4955139,46.74216875,17019.86523
8/3/2016,147.056613,105.8850021,694.5650024,46.90195122,16997.14941
9/3/2016,148.0408148,106.5,699.8399963,47.8059313,16998.21973
10/3/2016,150.9593153,107.2150002,709.8999939,47.52744675,16975.98438
11/3/2016,153.5416839,108.6699982,722.0224915,48.14377481,17117.54004
14/3/2016,154.6915311,109.5499992,730.3250122,48.49534067,17218.11523
15/3/2016,154.6817263,109.8349991,728.5299988,48.54555653,17186.02441
16/3/2016,154.5989796,111.2999992,730.9899902,49.30801025,17291.625
17/3/2016,153.6046711,111.7100029,739.5350037,49.76456594,17413.33008
18/3/2016,153.6144193,111.3449974,736.9150085,49.49976279,17551.03516
21/3/2016,154.0872015,111.7000008,738.0079956,48.78752629,17598.125
22/3/2016,154.3845312,112.0249977,741.230011,49.1756025,17594.67969
23/3/2016,155.7053946,112.5950012,740.9349976,49.29887177,17537.54004
24/3/2016,156.9434609,112.3849983,734.3735046,49.33539731,17458.0752
28/3/2016,157.0799601,113.7699966,735.7449951,49.13452189,17538.41992
29/3/2016,157.6843459,114.9799995,738.0050049,49.44953882,17538.54004
30/3/2016,160.0434421,115.6749992,753.3099976,50.46765115,17721.23438
31/3/2016,157.4162496,114.3899994,745.894989,50.42656848,17712.70996
1/4/2016,156.124604,114.7599983,743.6700134,50.3033032,17689.75
4/4/2016,156.8020888,113.0800018,747.6149902,50.52244661,17758.52539
5/4/2016,155.4860806,112.6100006,739.0849915,50.11155245,17648.79492
6/4/2016,155.6079189,113.1149979,740.8999939,49.95174823,17633.04492
7/4/2016,153.3707143,113.9799995,741.6400146,49.82848158,17585.75488
8/4/2016,152.2154966,112.1150017,740.5,50.03849632,17611.33496
11/4/2016,152.0887861,109.8400002,740.5249939,49.97000465,17643.76563
12/4/2016,151.1481078,110.0750008,737.4200134,49.55455002,17649
13/4/2016,155.1741338,109.5849991,749.3204956,50.37177774,17830.00488
14/4/2016,156.5876583,111.1500015,755.0075073,50.51787645,17923.79004
15/4/2016,156.9677944,110.0849991,756.8469849,50.69136808,17902.53027
18/4/2016,157.2213022,110.0049973,762.6749878,51.04291844,17928.875
19/4/2016,157.4455266,110.8050003,759.6150208,51.33966733,18043.94531
20/4/2016,155.8418861,112.4149971,754.0710144,51.12965635,18099.4209
21/4/2016,153.638765,113.1749992,755,50.97443969,18035.58984
22/4/2016,153.1172181,110.3800011,724.8649902,47.11653288,17968.37012
25/4/2016,153.0197553,109.8699989,719.7600098,47.37221064,17923.24512
26/4/2016,153.5120415,109.3250008,714.3959961,47.22611168,17988.96973
27/4/2016,154.5209951,107.625,700.6724854,46.59149322,18002.45996
28/4/2016,152.9807402,118.5100021,701.8599854,45.80622486,17916.14063
29/4/2016,151.4112387,116.8399963,693.3099976,45.47292486,17733.40527
2/5/2016,150.8312183,117.6500015,695.8200073,45.89753048,17843.03027
3/5/2016,151.528245,117.5900002,694.9200134,45.66011647,17770.81543
4/5/2016,151.0944384,117.4350014,694.3800049,45.43640133,17673.53516
5/5/2016,146.8636887,118.1150017,699.019989,45.66927218,17675.96484
6/5/2016,145.4062579,118.375,704.98349,45.67837623,17662.45996
9/5/2016,146.9416528,119.5900002,714.355011,45.92493281,17725.77051
10/5/2016,148.6378537,119.75,719.6099854,46.24450713,17830.63477
11/5/2016,146.3372302,120.25,718.6399841,46.92478443,17815.04004
12/5/2016,145.7474767,119.8699989,714.125,46.90196297,17711.78516
13/5/2016,143.8855595,120.1599998,712.9609985,46.99783261,17623.61035
16/5/2016,143.3298901,118.4799995,712.0650024,46.89282345,17643.78027
17/5/2016,141.4679532,118.1049995,712.8150024,46.93576533,17585.69043
18/5/2016,140.0690711,117.5,706.1149902,46.6369241,17527.21582
19/5/2016,135.1120571,116.6849976,701.3999939,46.17717296,17422.61523
20/5/2016,141.3217005,117.4699974,707.5500183,46.71968976,17504.53516
23/5/2016,142.6182679,116.7700005,707.82901,46.27832998,17515.375
24/5/2016,143.7149329,116.9250031,713.914978,46.94496604,17633.88965
25/5/2016,147.7507674,118.0249977,723.6075134,47.94261317,17813.40039
26/5/2016,151.2406789,118.8400002,724.3050232,47.51046436,17846.24023
27/5/2016,152.8832686,119.4300003,728.9679871,47.85526603,17848.97559
31/5/2016,151.440546,119.1100006,735.4949951,48.31041882,17811.63477
1/6/2016,149.0619001,118.4500008,733.9349976,48.45293794,17736.98438
2/6/2016,148.0480999,118.8300018,728.5950012,48.08055329,17771.05566
3/6/2016,147.3949567,118.420002,725.0249939,47.82308335,17761.4248
6/6/2016,145.8498124,118.8950005,719.7599792,47.92423277,17886.24512
7/6/2016,146.9611747,118.4850006,719.2649841,48.1954765,17969.72559
8/6/2016,148.9887887,117.9349976,724.5750122,47.95640633,17973.95508
9/6/2016,151.7573307,118.1949997,725.9379883,47.57940888,17960.55078
10/6/2016,150.2901971,117.1850014,721.1600037,47.39551079,17875.58008
13/6/2016,149.9100482,114.3950005,720.9750061,45.87374213,17812.31445
14/6/2016,148.5111091,114.2649994,717.7949829,45.82317941,17664.85449
15/6/2016,150.1152498,114.7550011,720.144989,45.88753438,17695.98535
16/6/2016,149.1887768,113.7200012,709.9550171,45.96568595,17613.09961
17/6/2016,149.8958495,113.4949989,698.6360168,46.08982292,17668.10938
20/6/2016,152.4314119,113.7350006,697.9449768,46.37027299,17841.61426
21/6/2016,151.2562649,114.5900002,697.3900146,46.70588771,17838.82031
22/6/2016,150.3493139,114.1749992,696.9709778,47.08289094,17845.25977
23/6/2016,150.5833821,114.3149986,694.4750061,47.45067956,17927.58984
24/6/2016,149.6422798,112.3400002,681.4250183,46.18638152,17651.48535
27/6/2016,150.1347488,109.9000015,667.7919922,44.68300233,17209.14551
28/6/2016,151.8609069,111.6500015,676.6650085,45.11976673,17300.11523
29/6/2016,155.9421793,113.6450005,684.4194946,46.21396786,17580.26465
30/6/2016,156.6199398,114.4249992,687.9850159,46.80244566,17821.20508
1/7/2016,159.1945163,114.4699974,696.3900146,47.25759027,17959.64551
5/7/2016,157.9657352,113.5849991,692.9100037,46.90359099,17844.86426
6/7/2016,157.1757776,114.8800011,695.3850098,46.86221245,17820.17969
7/7/2016,157.3318508,116.1650009,693.2075195,47.20702417,17900.7998
8/7/2016,159.4188509,116.6749992,701.0725098,47.77251081,18068.99512
11/7/2016,160.862138,118.0999985,711.875,48.41156686,18222.71484
12/7/2016,159.6772849,118.1450005,719.4249878,48.82073905,18315.53418
13/7/2016,158.6045326,117.5400009,720.4249878,49.21152849,18352.95996
14/7/2016,159.8869609,117.1699982,720.1200256,49.45519202,18475.93555
15/7/2016,160.9987173,117.4300003,722.3974915,49.28968363,18514.52441
18/7/2016,160.3599113,118.25,728.6600037,49.60230841,18522.98535
19/7/2016,158.6825449,119.7550011,732.9949951,49.11498055,18528.81934
20/7/2016,159.9503419,121.3799973,739.6149902,51.66198401,18588.83008
21/7/2016,159.6187897,121.1749992,738.760498,51.48728521,18530.05469
22/7/2016,161.1205549,120.1599998,739.8999939,51.68037851,18531.44531
25/7/2016,161.9593024,119.8149986,740.0549927,51.95163615,18504.1543
26/7/2016,162.7589791,121.4099998,737.980011,52.31942761,18454.8457
27/7/2016,161.9495358,123.2550011,740.730011,51.91024831,18486.66504
28/7/2016,164.460709,125.9799995,743.9750061,51.53325083,18426.04004
29/7/2016,165.1969716,124.7749977,772.6600037,51.8642784,18418.83496
1/8/2016,164.6362039,123.7200012,770.7600098,51.90105047,18411.38965
2/8/2016,162.7784598,123.4350014,771.8450012,52.04817172,18325.71973
3/8/2016,162.6906669,123.1149979,770.0150146,52.22748198,18319.11523
4/8/2016,165.1482412,123.6500015,771.4324951,52.49873324,18361.51953
5/8/2016,166.8353714,125.2299995,777.6900024,53.17456014,18473.16504
8/8/2016,165.8162575,125,780.3605042,53.27110457,18535.66992
9/8/2016,163.7634296,125.3099976,784.7550049,53.56993988,18546.53516
10/8/2016,162.39814,125.0100021,784.7950134,53.39524024,18515.26465
11/8/2016,164.363195,125.0649986,786.3599854,53.55154678,18578.70996
12/8/2016,160.9060175,124.5900002,781.897522,53.24351352,18570.95996
15/8/2016,163.5684103,124.3099976,783.7999878,53.54236084,18641.26953
16/8/2016,158.8337004,123.3499985,777.2119751,53.1497611,18582.75488
17/8/2016,154.7426211,123.6149979,777.1700134,53.15902181,18525.51465
18/8/2016,153.8016165,123.9500008,779.9299927,53.18677161,18567.05469
19/8/2016,154.4208623,123.7200012,775.1149902,53.16826671,18538.20508
22/8/2016,155.5472436,123.9700012,772.2949829,53.20527504,18518.88965
23/8/2016,154.8987261,124.6699982,774.1124878,53.67714652,18588.55957
24/8/2016,157.4489091,123.8899994,770.7850037,53.55224248,18493.70996
25/8/2016,155.9665455,123.7350006,767.5375061,53.69565611,18464.57031
26/8/2016,154.4842436,124.5500031,770.9649963,53.84369603,18453.71484
29/8/2016,153.6455671,125.5400009,770.8024902,53.98709791,18471.50488
30/8/2016,153.1384442,125.875,770.6530151,53.57074542,18461.4043
31/8/2016,152.9872315,125.6599998,767.2350159,53.24691743,18386.62012
1/9/2016,154.7524232,126.1149979,767.6600037,53.12201182,18362.76563
2/9/2016,154.9133111,126.4300003,771.164978,53.48284294,18491.92969
6/9/2016,155.8349049,128.2050018,776.5,53.20527884,18500.92969
7/9/2016,157.1563434,130.9649963,779.4649963,53.31630336,18505.83008
8/9/2016,155.2302952,130.4449997,776.9649963,53.18677883,18476.46484
9/9/2016,151.5000503,128.5249977,766.4524841,52.61313996,18244.80957
12/9/2016,148.8670022,127.2549973,762.144989,52.19215967,18176.76465
13/9/2016,148.559778,127.5050049,761.0099792,52.136641,18145.52539
14/9/2016,147.5650732,127.8450012,763.394989,52.11813893,18077.8457
15/9/2016,146.068134,128.3850021,766.8800049,52.42808507,18132.7998
16/9/2016,144.6832728,128.6899948,767.2049866,52.91383186,18143.71094
19/9/2016,144.53213,129.0999985,769.2204895,53.01560098,18173.96582
20/9/2016,143.6203033,128.5999985,770.9300232,52.78430116,18178.00586
21/9/2016,142.3037718,129.1999969,772.7304993,53.16827091,18214.5
22/9/2016,144.7525757,130.1449966,784.144989,53.49210544,18396.82031
23/9/2016,145.3916174,127.9500046,786.5400085,53.3348153,18319.2998
26/9/2016,145.3867441,127.4800034,777.9049988,52.7241705,18150.54004
27/9/2016,147.9477214,128.2199974,780.1489868,53.08037559,18145.12988
28/9/2016,146.3574706,128.9349976,778.3899841,53.53837056,18264.59961
29/9/2016,143.9086481,128.4199982,780.0159912,53.3764489,18228.93555
30/9/2016,144.2793935,128.0199966,777.5150146,53.25153733,18275.70996
3/10/2016,144.3038273,128.4449997,772.7825012,53.02023717,18241.77539
4/10/2016,143.5135606,128.4150009,775.8000183,53.00172042,18215.01465
5/10/2016,144.8306572,128.3150024,778.8600159,53.30242744,18260.66016
6/10/2016,144.6403433,128.5699997,778.0099792,53.2654273,18225.54492
7/10/2016,144.8306229,128.7900009,775.2049866,53.38570247,18234.54004
10/10/2016,145.1867467,129.9499969,782.625,53.78354438,18341.45508
11/10/2016,143.8647768,129.4349976,786.4300232,53.15901662,18187.14551
12/10/2016,144.2159988,129.0600052,785.0950012,52.58537569,18138.02539
13/10/2016,142.7867214,127.5,777.1099854,52.56224657,18048.82422
14/10/2016,143.8355135,128.2649994,779.9750061,53.13589077,18199.74512
17/10/2016,141.3964245,127.8950005,781.6749878,52.89069973,18112.64941
18/10/2016,139.2549661,128.6999969,793.5874939,53.36719122,18177.625
19/10/2016,138.0598439,129.5350037,801.3150024,53.31168513,18210.72461
20/10/2016,138.3427979,130.0800018,800,52.82130864,18189.06055
21/10/2016,137.5427087,130.9150009,796.75,55.48595695,18109.26465
24/10/2016,138.625689,132.7799988,810,55.94395238,18233.10938
25/10/2016,138.7086026,132.8600006,810.9100037,56.51760473,18196.69434
26/10/2016,140.1720183,131.5999985,801.6499939,56.28629813,18149.16992
27/10/2016,138.3037339,130.5350037,797.4949951,55.93933163,18201.19922
28/10/2016,136.3915576,131.4499969,804.5400085,55.55999111,18176.01563
31/10/2016,136.4159537,131.5,790.4299927,55.67101591,18162.12988
1/11/2016,136.3232249,130.2949982,782.5149841,55.17602011,18058.9248
2/11/2016,135.181792,128.2549973,772.5500183,55.15750255,17988.02051
3/11/2016,135.8646989,121.3899994,764.4900208,54.9354509,17955.51563
4/11/2016,134.5183436,120.5900002,760.4604797,54.49597677,17935.16016
7/11/2016,133.6841641,122.2799988,778.8699951,55.65251043,18128.9707
8/11/2016,134.196407,123.0750008,787.911499,55.94395838,18300.625
9/11/2016,133.9622267,122.1599998,781.4484863,55.41658088,18451.30566
10/11/2016,140.1476566,119.7249985,771.6749878,54.64400358,18738.40039
11/11/2016,141.8842987,119.4249992,755.5800171,54.1860139,18796.37012
14/11/2016,141.074496,116.3400002,742.6949768,53.82981462,18874.90039
15/11/2016,160.211239,117.1599998,755.6929932,54.86877741,18865.66016
16/11/2016,158.3868655,116.0449982,758.4349976,55.17617178,18867.87012
17/11/2016,160.6405548,116.9000015,768.4649963,56.31723665,18874.64941
18/11/2016,160.4697898,117.9849968,767.5,56.55941554,18884.78516
21/11/2016,160.6795762,119.875,765.1499939,56.53613204,18921.92969
22/11/2016,164.9040031,121.9400024,771.980011,56.85282815,19003.36035
23/11/2016,165.9332948,120.625,761.76651,56.51749956,19042.07031
